fecha,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total,nivel_institucional
2004,351,Prefectura del Departamento de Chuquisaca,11,3,0,INFRAESTRUCTURA DE ELECTRIFICACION,LINEAS ELECTRICAS RURALES,0,0,0,3984473,0,0,0,0,0,3984473,PD
2004,351,Prefectura del Departamento de Chuquisaca,11,4,0,INFRAESTRUCTURA DE ELECTRIFICACION,ADQ. PARCIAL D/ EQUIP. P/EL PROY. CAMB. DE SIST. D/GEN. ELEC,0,0,0,669603,0,0,0,0,0,669603,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,0,1,INFRAESTRUCTURA DE RIEGO,DIRECCION DE DESARROLLO PRODUCTIVO,824928,9200,10800,0,0,0,0,0,0,844928,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,1,0,INFRAESTRUCTURA DE RIEGO,SISTEMA DE RIEGO VILLA TOMINA-TARABUQUILLO,0,0,0,1526874,0,0,0,0,0,1526874,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,2,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO INCAHUASI,396366,73475,59435,14497970,0,0,0,0,0,15027246,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,3,0,INFRAESTRUCTURA DE RIEGO,RIEGO SAN LUCAS,0,17735,7650,126110,0,0,0,0,0,151495,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,4,0,INFRAESTRUCTURA DE RIEGO,CONSTRUCCION SISTEMA DE RIEGO LAS CARRERAS,0,0,0,1340855,0,0,0,0,0,1340855,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,5,0,INFRAESTRUCTURA DE RIEGO,CONSTRUCCION DEL SISTEMA DE RIEGO PADILLA,0,0,0,2721585,0,0,0,0,0,2721585,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,6,0,INFRAESTRUCTURA DE RIEGO,SISTEMA DE RIEGO SAN JUAN DEL PIRAI,0,0,0,533949,0,0,0,0,0,533949,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,7,0,INFRAESTRUCTURA DE RIEGO,SISTEMA DE RIEGO TIGUIPA,0,16955,15500,392350,0,0,0,0,0,424805,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,8,0,INFRAESTRUCTURA DE RIEGO,CONSTRUCCION DE SISTEMA DE RIEGO CACHIMAYU,0,0,0,570662,0,0,0,0,0,570662,PD
2004,351,Prefectura del Departamento de Chuquisaca,12,10,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO ZUDAÑEZ,0,0,0,516600,0,0,0,0,0,516600,PD
2004,351,Prefectura del Departamento de Chuquisaca,13,1,0,PROMOCION DEL TURISMO,PROMOCION Y MARKETING TURISTICO,0,160000,0,0,0,0,0,0,0,160000,PD
2004,351,Prefectura del Departamento de Chuquisaca,13,2,0,PROMOCION DEL TURISMO,INVESTIGACION Y PROTECCION PALEONTOLOGICA,0,200759,0,0,0,0,0,0,0,200759,PD
2004,351,Prefectura del Departamento de Chuquisaca,13,3,0,PROMOCION DEL TURISMO,CENTRALIZACION DE INFORMACION DE MERCADOS TURISTICOS,0,181931,0,0,0,0,0,0,0,181931,PD
2004,351,Prefectura del Departamento de Chuquisaca,14,0,1,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,DIRECCION DE DESARROLLO AGROPECUARIO,418443,5500,4500,0,0,0,0,0,0,428443,PD
2004,351,Prefectura del Departamento de Chuquisaca,14,2,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONSTRUCCION DE DEFENSIVOS CON GAVIONES LA CAPILLA,0,0,0,95108,0,0,0,0,0,95108,PD
2004,351,Prefectura del Departamento de Chuquisaca,14,3,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONSTRUCCION DE DEFENSIVOS CON GAVIONES RIO BAÑADO,0,0,0,2888371,0,0,0,0,0,2888371,PD
2004,351,Prefectura del Departamento de Chuquisaca,14,4,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONSTRUCCION DEFENSIVOS CON GAVIONES SAN JUAN DEL PIRAI,0,0,0,771316,0,0,0,0,0,771316,PD
2004,351,Prefectura del Departamento de Chuquisaca,14,5,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONSTRUCCION DE DEFENSIVOS CON GAVIONES CRUCE PIRAYMIRI,0,0,0,219871,0,0,0,0,0,219871,PD
2004,351,Prefectura del Departamento de Chuquisaca,14,6,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,DEFENSIVOS RIO ALCALA,0,0,0,251759,0,0,0,0,0,251759,PD
2004,351,Prefectura del Departamento de Chuquisaca,15,0,1,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,SERVICIO DPTAL FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,504575,5500,4500,0,0,0,0,0,0,514575,PD
2004,351,Prefectura del Departamento de Chuquisaca,15,1,0,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,PROGRAMA DE DESARROLLO INSTITUCIONAL MUNICIPAL,0,313000,156545,20000,0,0,0,0,0,489545,PD
2004,351,Prefectura del Departamento de Chuquisaca,15,2,0,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,PROYECTO DE INVERSION RURAL PARTICIPATIVA - PDCR III,403180,1391550,138550,4000,0,0,0,0,0,1937280,PD
2004,351,Prefectura del Departamento de Chuquisaca,15,3,0,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,PLAN MACROREGIONAL DEL CHACO (CHUQUISACA),0,104000,54000,2000,0,0,0,0,0,160000,PD
2004,351,Prefectura del Departamento de Chuquisaca,15,4,0,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,CENTRO INTERNACIONAL DE CONVENCIONES Y CULTURA  C.I.C.C.,0,0,0,4908000,0,0,0,0,0,4908000,PD
2004,351,Prefectura del Departamento de Chuquisaca,16,0,1,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,DIRECCION DE RRNN y MEDIO AMBIENTE,423221,9200,10800,0,0,0,0,0,0,443221,PD
2004,351,Prefectura del Departamento de Chuquisaca,16,1,0,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,PROGRAMA DE COOPERACION DANESA AL SECTOR MEDIO AMBIENTAL,215110,1597968,62500,5000,0,0,0,0,0,1880578,PD
2004,351,Prefectura del Departamento de Chuquisaca,17,0,1,PROTECCION SOCIAL Y SERVICOS BASICOS,DIRECCION DE DESARROLLO SOCIAL,277219,9200,10800,0,0,0,0,0,0,297219,PD
2004,351,Prefectura del Departamento de Chuquisaca,17,1,0,PROTECCION SOCIAL Y SERVICOS BASICOS,PROGRAMA DE ATENCION AL MENOR (PAN),123020,1186799,2869260,962944,0,0,0,0,0,5142023,PD
2004,351,Prefectura del Departamento de Chuquisaca,17,2,0,PROTECCION SOCIAL Y SERVICOS BASICOS,PROGRAMA PAIS - DRIPAD - CHUQUISACA,721054,361348,199299,3738559,0,0,0,0,0,5020260,PD
2004,351,Prefectura del Departamento de Chuquisaca,17,3,0,PROTECCION SOCIAL Y SERVICOS BASICOS,AGUAS SUBTERRANEAS CHACO - JICA,785093,446500,772863,575540,0,0,0,0,0,2579996,PD
2004,351,Prefectura del Departamento de Chuquisaca,17,4,0,PROTECCION SOCIAL Y SERVICOS BASICOS,REHABILITACION DEL SISTEMA DE AGUA CAJAMARCA,0,0,0,128640,0,0,0,0,0,128640,PD
2004,351,Prefectura del Departamento de Chuquisaca,17,5,0,PROTECCION SOCIAL Y SERVICOS BASICOS,MEJORAMIENTO DEL CANAL DE ADUCCION RAVELO,0,0,0,128640,0,0,0,0,0,128640,PD
2004,351,Prefectura del Departamento de Chuquisaca,18,-1,-1,PROGRAMA EL SALVADOR E IBOPERENDA,NO DECLARADO,429881,45854,174515,15000,0,0,0,0,0,665250,PD
2004,351,Prefectura del Departamento de Chuquisaca,19,0,1,OPERACION Y MANTENIMIENTO EQUIPO PESADO MACHARETI,OPERACION Y MANTENIMIENTO EQUIPO PESADO MACHARETI,153928,22360,290900,5000,0,0,0,0,0,472188,PD
2004,351,Prefectura del Departamento de Chuquisaca,20,-1,-1,"PROG. DE APOYO A PUEBLOS INDIGENAS, DESCENTRAL.",NO DECLARADO,0,527000,357000,0,0,0,0,0,0,884000,PD
2004,351,Prefectura del Departamento de Chuquisaca,21,-1,-1,PROG. AMBIENTAL EN ESCUELAS PRIMARIAS Y SECUND.,NO DECLARADO,506521,1434207,1793045,161107,0,0,0,0,0,3894880,PD
2004,351,Prefectura del Departamento de Chuquisaca,22,-1,-1,PROGRAMA PRODELI - UNICEF,NO DECLARADO,0,14990,3150,0,0,0,0,0,0,18140,PD
2004,351,Prefectura del Departamento de Chuquisaca,23,-1,-1,PROGRAMA DE EMERGENCIA DEPARTAMENTAL,NO DECLARADO,0,233000,163000,104000,0,0,0,0,0,500000,PD
2004,351,Prefectura del Departamento de Chuquisaca,24,0,1,PROGRAMA DEPARTAMENTAL DE GENERO,PROGRAMA DEPARTAMENTAL DE GENERO,122664,45081,12255,0,0,0,0,0,0,180000,PD
2004,351,Prefectura del Departamento de Chuquisaca,39,-1,-1,SUPLENCIA POR MATERNIDAD (EDUCACION),NO DECLARADO,700467,0,0,0,0,0,0,0,0,700467,PD
2004,351,Prefectura del Departamento de Chuquisaca,40,0,1,SALUD Y NUTRICION,SERVICIO DEPARTAMENTAL DE SALUD,49022353,1148823,2168550,58280,0,0,0,2000,0,52400006,PD
2004,351,Prefectura del Departamento de Chuquisaca,41,0,1,EDUCACION Y CAPACITACION INTEGRAL,SERVICIO DEPARTAMENTAL DE EDUCACION,183053465,303558,130116,9091,0,11435,0,0,0,183507665,PD
2004,351,Prefectura del Departamento de Chuquisaca,42,0,1,GESTION SOCIAL,SERVICIO DEPARTAMENTAL DE GESTION SOCIAL,952032,0,0,0,0,0,0,0,0,952032,PD
2004,351,Prefectura del Departamento de Chuquisaca,43,0,1,MANTENIMIENTO DE CAMINOS RED DEPARTAMETAL,SERVICIO PREFECTURAL DE CAMINOS,1467768,819353,2603724,71404,0,0,0,0,0,4962249,PD
2004,351,Prefectura del Departamento de Chuquisaca,44,-1,-1,PROGRAMA DE ASISTENCIA SOCIAL,NO DECLARADO,187906,387491,1985703,73500,0,0,0,0,0,2634600,PD
2004,351,Prefectura del Departamento de Chuquisaca,45,-1,-1,PROGRAMA DE SEGURIDAD CIUDADANA,NO DECLARADO,0,348500,231500,0,0,0,0,0,0,580000,PD
2004,351,Prefectura del Departamento de Chuquisaca,46,-1,-1,PROG. DE GESTION AMBIENTAL Y ORDEN. TERRITORIAL,NO DECLARADO,395010,97990,46000,11000,0,0,0,0,0,550000,PD
2004,351,Prefectura del Departamento de Chuquisaca,47,-1,-1,PROGRAMA DEPARTAMENTAL AGROPECUARIO,NO DECLARADO,0,517672,47000,0,0,0,0,0,0,564672,PD
2004,351,Prefectura del Departamento de Chuquisaca,48,-1,-1,PROGRAMA DE FOMENTO AL DEPORTE,NO DECLARADO,203805,99000,153000,20000,0,0,200000,0,0,675805,PD
2004,351,Prefectura del Departamento de Chuquisaca,49,-1,-1,PROGRAMA DE PROMOCION A LA CULTURA,NO DECLARADO,0,110000,30000,0,0,0,0,0,0,140000,PD
2004,351,Prefectura del Departamento de Chuquisaca,90,-1,-1,DEUDAS Y TRANSFERENCIAS DE CAPITAL,NO DECLARADO,0,0,0,0,10958797,9929920,28785015,0,0,49673732,PD
2004,352,Prefectura del Departamento de La Paz,0,0,1,APOYO A LA ADMINISTRACION CENTRAL,Actividades del Programa  00,5949309,1539200,503487,98000,1110000,1802441,82667,0,0,11085104,PD
2004,352,Prefectura del Departamento de La Paz,0,1,0,APOYO A LA ADMINISTRACION CENTRAL,PROGRAMA PAIS DEL PMA LA PAZ II - DRIPAD,873211,372556,3810935,0,0,0,0,0,0,5056702,PD
2004,352,Prefectura del Departamento de La Paz,0,2,0,APOYO A LA ADMINISTRACION CENTRAL,PLAN DE ACCION PREFECTURAL - PAP,0,108028,0,0,0,0,0,0,0,108028,PD
2004,352,Prefectura del Departamento de La Paz,1,0,1,CONSEJO DEPARTAMENTAL,Actividades del Programa  01,976530,1156000,65000,0,0,0,0,0,0,2197530,PD
2004,352,Prefectura del Departamento de La Paz,2,0,1,APOYO AL SECTOR ADMINISTRATIVO Y FINANCIERO,Actividades del Programa  02,6082286,2642461,2002297,147775,0,0,0,0,0,10874819,PD
2004,352,Prefectura del Departamento de La Paz,10,0,1,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,Actividades del Programa  10,1387123,175660,65706,0,0,0,0,0,0,1628489,PD
2004,352,Prefectura del Departamento de La Paz,10,1,0,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,RECUPERACION DE LAGUNA DE ACHOCALLA,0,0,0,2089198,0,0,0,0,0,2089198,PD
2004,352,Prefectura del Departamento de La Paz,10,2,0,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,EST. CLASIFICACION Y CARACT.  CUERPOS DE AGUA LA PAZ,0,195510,0,0,0,0,0,0,0,195510,PD
2004,352,Prefectura del Departamento de La Paz,10,3,0,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,DESARROLLO FORESTAL EN LA CUENCA LAGO TITICACA,0,0,0,114552,0,0,0,0,0,114552,PD
2004,352,Prefectura del Departamento de La Paz,10,4,0,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,EST. MONITOREO AMBIENTAL CONTAM. LAGO TITICACA-BAHIA COHANA,0,234634,0,0,0,0,0,0,0,234634,PD
2004,352,Prefectura del Departamento de La Paz,11,0,1,APOYO AL SECTOR DE DESARROLLO PRODUCTIVO,Actividades del Programa  11,1474014,175480,62019,0,0,0,0,0,0,1711513,PD
2004,352,Prefectura del Departamento de La Paz,11,1,0,APOYO AL SECTOR DE DESARROLLO PRODUCTIVO,PROG. DE DESARROLLO AGRICOLA AREA DE ACHACACHI,0,84600,98000,890120,0,0,0,100000,0,1172720,PD
2004,352,Prefectura del Departamento de La Paz,11,2,0,APOYO AL SECTOR DE DESARROLLO PRODUCTIVO,GENERACION Y TRANSFERENCIA DE TECNOLOGIA-PROY. DES. AGR. ACH,0,160841,163532,176132,0,0,0,0,0,500505,PD
2004,352,Prefectura del Departamento de La Paz,11,3,0,APOYO AL SECTOR DE DESARROLLO PRODUCTIVO,CONST. CENTROS R. COMUNAL PROYECTO ACHACACHI-FDC,0,0,0,22245,0,0,0,0,0,22245,PD
2004,352,Prefectura del Departamento de La Paz,12,-1,-1,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,NO DECLARADO,0,0,0,39191678,0,0,0,0,0,39191678,PD
2004,352,Prefectura del Departamento de La Paz,12,0,1,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,Actividades del Programa  12,1160480,176600,61862,0,0,0,0,0,0,1398942,PD
2004,352,Prefectura del Departamento de La Paz,12,1,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION JUPANI-GRANDE PIÑANI,0,0,0,1027610,0,0,0,0,0,1027610,PD
2004,352,Prefectura del Departamento de La Paz,12,2,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION SAN ANTONIO DE SIRARANI,0,0,0,629590,0,0,0,0,0,629590,PD
2004,352,Prefectura del Departamento de La Paz,12,3,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CARIQUINA-HUYO HUYO,0,0,0,1076938,0,0,0,0,0,1076938,PD
2004,352,Prefectura del Departamento de La Paz,12,4,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION KHAJKACHI-TAYPIAYCA,0,0,0,659301,0,0,0,0,0,659301,PD
2004,352,Prefectura del Departamento de La Paz,12,5,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CHIÑAYA 1,0,0,0,626245,0,0,0,0,0,626245,PD
2004,352,Prefectura del Departamento de La Paz,12,6,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CHIÑAYA 2,0,0,0,680387,0,0,0,0,0,680387,PD
2004,352,Prefectura del Departamento de La Paz,12,7,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CAMACHO III FASE (AMBANA),0,0,0,3305757,0,0,0,0,0,3305757,PD
2004,352,Prefectura del Departamento de La Paz,12,8,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,AMPLIACION ELECTRIF. CANTON PUERTO PARAJACHI,0,0,0,188724,0,0,0,0,0,188724,PD
2004,352,Prefectura del Departamento de La Paz,12,9,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,AMPLIACION ELECTRIFICACION CULLUCACHI,0,0,0,60334,0,0,0,0,0,60334,PD
2004,352,Prefectura del Departamento de La Paz,12,10,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,DRAGADO Y ENCAUSE RIO DESAGUADERO-AGUALLAMAYA,0,0,0,8067620,0,0,0,0,0,8067620,PD
2004,352,Prefectura del Departamento de La Paz,12,11,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION YANI,0,0,0,3271589,0,0,0,0,0,3271589,PD
2004,352,Prefectura del Departamento de La Paz,12,12,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,CONST. INFRAEST. INST. TECNICO  PUERTO MEJILLONES,0,0,0,969568,0,0,0,0,0,969568,PD
2004,352,Prefectura del Departamento de La Paz,12,13,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION SAN PEDRO DE CURAHUARA,0,0,0,424390,0,0,0,0,0,424390,PD
2004,352,Prefectura del Departamento de La Paz,12,14,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION ISLA TAQUIRI,0,0,0,97498,0,0,0,0,0,97498,PD
2004,352,Prefectura del Departamento de La Paz,12,15,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ADUC. DE REC. HIDRICOS MURURATA - LA PAZ,0,0,0,1121861,0,0,0,0,0,1121861,PD
2004,352,Prefectura del Departamento de La Paz,12,16,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION SAN JUAN LA MIEL,0,0,0,150995,0,0,0,0,0,150995,PD
2004,352,Prefectura del Departamento de La Paz,12,17,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CHOJO,0,0,0,179814,0,0,0,0,0,179814,PD
2004,352,Prefectura del Departamento de La Paz,12,18,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,"ELECTIFICACION TIMUSI, SOCOCONI Y  CHAJALAYA",0,0,0,3144970,0,0,0,0,0,3144970,PD
2004,352,Prefectura del Departamento de La Paz,12,19,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CHAROBAMBA POLO POLO,0,0,0,246278,0,0,0,0,0,246278,PD
2004,352,Prefectura del Departamento de La Paz,12,20,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION HUMA MARCA,0,0,0,119917,0,0,0,0,0,119917,PD
2004,352,Prefectura del Departamento de La Paz,12,21,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CATACORA,0,0,0,834627,0,0,0,0,0,834627,PD
2004,352,Prefectura del Departamento de La Paz,12,22,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION F. TAMAYO GRAL. CAMACHO,0,0,0,610556,0,0,0,0,0,610556,PD
2004,352,Prefectura del Departamento de La Paz,12,23,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION BAUTISTA SAAVEDRA,0,0,0,3686522,0,0,0,0,0,3686522,PD
2004,352,Prefectura del Departamento de La Paz,12,24,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,DEFENSIVOS ANANTA,0,0,0,141753,0,0,0,0,0,141753,PD
2004,352,Prefectura del Departamento de La Paz,12,25,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,DEFENSIVOS PORVENIR,0,0,0,82378,0,0,0,0,0,82378,PD
2004,352,Prefectura del Departamento de La Paz,12,27,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION LLOJLLATA GRANDE FASE II,0,0,0,110959,0,0,0,0,0,110959,PD
2004,352,Prefectura del Departamento de La Paz,12,28,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION COAJACHI I Y II,0,0,0,78484,0,0,0,0,0,78484,PD
2004,352,Prefectura del Departamento de La Paz,12,29,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION THOLLA KOLLO,0,0,0,300159,0,0,0,0,0,300159,PD
2004,352,Prefectura del Departamento de La Paz,12,30,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION CANTON SANTIAGO HUARIPUJO,0,0,0,546947,0,0,0,0,0,546947,PD
2004,352,Prefectura del Departamento de La Paz,12,31,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,ELECTRIFICACION WILACOTA,0,0,0,76309,0,0,0,0,0,76309,PD
2004,352,Prefectura del Departamento de La Paz,12,32,0,APOYO AL SECTOR DE DESARROLLO DE INFRAESTRUCTURA,AMPL. DE ELECTRIFICACION COÑANI FASE II,0,0,0,123333,0,0,0,0,0,123333,PD
2004,352,Prefectura del Departamento de La Paz,13,0,1,APOYO AL SECTOR DE DESARROLLO SOCIAL,Actividades del Programa  13,1751538,1999022,663240,32352,0,0,0,0,0,4446152,PD
2004,352,Prefectura del Departamento de La Paz,13,1,0,APOYO AL SECTOR DE DESARROLLO SOCIAL,PROGRAMA DE ATENCION A NIÑOS Y NIÑAS (PAN),138271,2768873,7483843,2777885,0,0,0,1000,0,13169872,PD
2004,352,Prefectura del Departamento de La Paz,13,2,0,APOYO AL SECTOR DE DESARROLLO SOCIAL,EXCAVACION Y RESTAURACION PIRAMIDE DE AKAPANA,0,0,0,897840,0,0,0,0,0,897840,PD
2004,352,Prefectura del Departamento de La Paz,24,0,1,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,Actividades del Programa  24,941705,112160,110000,0,0,0,0,0,0,1163865,PD
2004,352,Prefectura del Departamento de La Paz,24,1,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,DESAR. Y REACTIVACION ECON.YUNGAS LA PAZ - MOJSA,0,3572725,0,0,0,0,0,0,0,3572725,PD
2004,352,Prefectura del Departamento de La Paz,24,2,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CREACION DEL BANCO DE GERMOPLASMA DE HABA,0,74325,0,0,0,0,0,0,0,74325,PD
2004,352,Prefectura del Departamento de La Paz,24,3,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CULTIVO DE ESPINA DE MAR,0,69700,0,0,0,0,0,0,0,69700,PD
2004,352,Prefectura del Departamento de La Paz,24,4,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. CANALES DE RIEGO TAYPICHACA,0,0,0,227614,0,0,0,0,0,227614,PD
2004,352,Prefectura del Departamento de La Paz,24,5,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONSTRUCCIÓN CENTRO DE ACOPIO MDO. CAMPESINO SANTA ROSA,0,0,0,336545,0,0,0,0,0,336545,PD
2004,352,Prefectura del Departamento de La Paz,24,7,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,SISTEMA NAL S.  ALIMENTARIA Y ALERTA TEMPRANA-SINSAAT II,0,69072,14738,0,0,0,0,0,0,83810,PD
2004,352,Prefectura del Departamento de La Paz,24,8,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO AHIJADERA,0,0,0,2047022,0,0,0,0,0,2047022,PD
2004,352,Prefectura del Departamento de La Paz,24,9,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,INVESTIGACION Y MANEJO DE LA QUINUA,0,210000,0,0,0,0,0,0,0,210000,PD
2004,352,Prefectura del Departamento de La Paz,24,10,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO CHILAGUALA,0,0,0,245400,0,0,0,0,0,245400,PD
2004,352,Prefectura del Departamento de La Paz,25,0,1,APOYO AL SECTOR DE FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,Actividades del Programa  25,504102,0,0,0,0,0,0,0,0,504102,PD
2004,352,Prefectura del Departamento de La Paz,25,1,0,APOYO AL SECTOR DE FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,PROY. DESARROLLO DE COMUNIDADES PDCR II,0,2865148,104757,28700,0,0,0,2503,0,3001108,PD
