fecha,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total,nivel_institucional
2008,352,Prefectura del Departamento de La Paz,14,31,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST.  ELECTRIFICACION  COHUANI,0,0,0,55162,0,0,0,0,0,55162,PD
2008,352,Prefectura del Departamento de La Paz,14,32,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION PAIRUMANI,0,0,0,87487,0,0,0,0,0,87487,PD
2008,352,Prefectura del Departamento de La Paz,14,33,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION CORPAPUTO FASE II,0,0,0,156763,0,0,0,0,0,156763,PD
2008,352,Prefectura del Departamento de La Paz,14,34,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. AMPL ELECTRIFICACION  LOJROCACHI,0,0,0,19294,0,0,0,0,0,19294,PD
2008,352,Prefectura del Departamento de La Paz,14,35,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION VILLA  LA MERCED AYMA,0,0,0,52578,0,0,0,0,0,52578,PD
2008,352,Prefectura del Departamento de La Paz,14,36,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION NINOCA-SANTO TOMAS,0,0,0,15771,0,0,0,0,0,15771,PD
2008,352,Prefectura del Departamento de La Paz,14,37,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION CALARI,0,0,0,64701,0,0,0,0,0,64701,PD
2008,352,Prefectura del Departamento de La Paz,14,38,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION LAMBAYANISILISILI,0,0,0,18319,0,0,0,0,0,18319,PD
2008,352,Prefectura del Departamento de La Paz,14,39,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION  CORIBAYA,0,0,0,15562,0,0,0,0,0,15562,PD
2008,352,Prefectura del Departamento de La Paz,14,40,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIF. AVICHACA - B. LINDO-AMP. ANTACOLLO,0,0,0,200123,0,0,0,0,0,200123,PD
2008,352,Prefectura del Departamento de La Paz,14,41,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION SULLKATA BAJA,0,0,0,145317,0,0,0,0,0,145317,PD
2008,352,Prefectura del Departamento de La Paz,14,42,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION  QUELLANI,0,0,0,80587,0,0,0,0,0,80587,PD
2008,352,Prefectura del Departamento de La Paz,14,43,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION PACOBAMBA,0,0,0,267731,0,0,0,0,0,267731,PD
2008,352,Prefectura del Departamento de La Paz,14,44,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION HIQUIRI,0,0,0,396515,0,0,0,0,0,396515,PD
2008,352,Prefectura del Departamento de La Paz,14,45,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST.ELECTRIF. RURAL SICA SICA,0,0,0,146256,0,0,0,0,0,146256,PD
2008,352,Prefectura del Departamento de La Paz,14,46,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION  QUILIMA,0,0,0,1896731,0,0,0,0,0,1896731,PD
2008,352,Prefectura del Departamento de La Paz,14,47,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION VILLA  EXALTACION,0,0,0,56245,0,0,0,0,0,56245,PD
2008,352,Prefectura del Departamento de La Paz,14,48,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION CHIRCA,0,0,0,133745,0,0,0,0,0,133745,PD
2008,352,Prefectura del Departamento de La Paz,14,49,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION HUAYLLANI -THOLANI,0,0,0,74118,0,0,0,0,0,74118,PD
2008,352,Prefectura del Departamento de La Paz,14,50,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION DISTRITO SAYHUANI,0,0,0,187495,0,0,0,0,0,187495,PD
2008,352,Prefectura del Departamento de La Paz,14,51,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST.ELECTRIFICACION AUCAPATA,0,0,0,1470733,0,0,0,0,0,1470733,PD
2008,352,Prefectura del Departamento de La Paz,14,52,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST.ELECTRIFICACION POQUERA,0,0,0,90007,0,0,0,0,0,90007,PD
2008,352,Prefectura del Departamento de La Paz,14,53,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION -AMOCALA,0,0,0,465348,0,0,0,0,0,465348,PD
2008,352,Prefectura del Departamento de La Paz,14,54,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIF. FIGUEROA-CHOQUETANGA,0,0,0,1110450,0,0,0,0,0,1110450,PD
2008,352,Prefectura del Departamento de La Paz,14,55,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST.ELECTRIF. COMPL. MASAYA,0,0,0,54674,0,0,0,0,0,54674,PD
2008,352,Prefectura del Departamento de La Paz,14,56,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION JANCHALLANI,0,0,0,2240341,0,0,0,0,0,2240341,PD
2008,352,Prefectura del Departamento de La Paz,14,57,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION CRUCERO,0,0,0,593112,0,0,0,0,0,593112,PD
2008,352,Prefectura del Departamento de La Paz,14,58,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION SEHUENCANI,0,0,0,423126,0,0,0,0,0,423126,PD
2008,352,Prefectura del Departamento de La Paz,14,59,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION  LLOJCHINI,0,0,0,475492,0,0,0,0,0,475492,PD
2008,352,Prefectura del Departamento de La Paz,14,60,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACIÓN CUTUHUMA,0,0,0,1502946,0,0,0,0,0,1502946,PD
2008,352,Prefectura del Departamento de La Paz,14,61,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION WALDO BALLIVIAN,0,0,0,1669381,0,0,0,0,0,1669381,PD
2008,352,Prefectura del Departamento de La Paz,14,62,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,CONST. ELECTRIFICACION CAQUENA,0,0,0,583786,0,0,0,0,0,583786,PD
2008,352,Prefectura del Departamento de La Paz,14,63,0,DESARROLLO DE LA ELECTRIFICACION RURAL - I,AMPL.  ELECTRIF. SAN VICENTE DE COLLAGUA,0,0,0,2130919,0,0,0,0,0,2130919,PD
2008,352,Prefectura del Departamento de La Paz,15,0,1,DESARROLLO DE SANEAMIENTO BASICO,SUPERVISION Y COORDINACION DE SANEAMIENTO BASICO,159604,17100,16340,0,0,0,0,0,0,193044,PD
2008,352,Prefectura del Departamento de La Paz,15,1,0,DESARROLLO DE SANEAMIENTO BASICO,APROV. AGUAS SUBTERRANEAS ALTIPLANO SUR LPZ,784082,101500,437423,1000,0,0,0,0,0,1324005,PD
2008,352,Prefectura del Departamento de La Paz,16,0,1,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,GESTION Y SUPERV. DE ASIST. TEC. MUNICIPAL Y DE COMUNIDADES,483629,27578,40356,0,0,0,0,0,0,551563,PD
2008,352,Prefectura del Departamento de La Paz,16,0,80,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,DELIMITACION MUNICIPAL,0,386192,140055,0,0,0,0,0,0,526247,PD
2008,352,Prefectura del Departamento de La Paz,16,0,81,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,PROG. APOYO PARA LA INV. CONCURRENTE EN REG. DEPTO. LA PAZ,0,359270,59800,0,0,0,0,0,0,419070,PD
2008,352,Prefectura del Departamento de La Paz,16,1,0,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,ELAB. PLAN DE DESARROLLO REGIONAL DEPTO. LA PAZ,0,60000,0,0,0,0,0,0,0,60000,PD
2008,352,Prefectura del Departamento de La Paz,18,1,0,GESTIÓN DE RIESGOS,CAPAC.Y ASIST.TEC.E IMPLEM.SIST.DPTAL.ALERTA TEMPRANA,0,554110,52603,11300,0,0,0,0,0,618013,PD
2008,352,Prefectura del Departamento de La Paz,40,0,1,DESARROLLO DE LA SALUD Y NUTRICION,ADMINISTRACION DEPARTAMENTAL LA PAZ - SEDES,198135462,1109368,1105604,215628,0,49400,0,0,0,200615462,PD
2008,352,Prefectura del Departamento de La Paz,40,0,2,DESARROLLO DE LA SALUD Y NUTRICION,ESCUELA DE NO VIDENTES,385741,46498,199653,10000,0,0,0,0,0,641892,PD
2008,352,Prefectura del Departamento de La Paz,40,0,3,DESARROLLO DE LA SALUD Y NUTRICION,"INSTITUTO NACIONAL DE DROGODEPENDENCIA ""INTRAID"" - LA PAZ",0,25250,5000,0,0,0,0,0,0,30250,PD
2008,352,Prefectura del Departamento de La Paz,40,0,4,DESARROLLO DE LA SALUD Y NUTRICION,INSTITUTO DE LA MEDICINA NUCLEAR (INAMEN),53081,629764,1313180,410000,0,54583,0,151600,0,2612208,PD
2008,352,Prefectura del Departamento de La Paz,40,0,70,DESARROLLO DE LA SALUD Y NUTRICION,VIGILANCIA DE ENFERMEDADES ENDEMICAS Y SALUD INTEGRAL,0,108757,911691,16000,0,0,0,0,0,1036448,PD
2008,352,Prefectura del Departamento de La Paz,40,0,71,DESARROLLO DE LA SALUD Y NUTRICION,DOTACION DE PROTESIS DENTAL Y LENTES AL ADULTO MAYOR,0,45000,255000,0,0,0,0,0,0,300000,PD
2008,352,Prefectura del Departamento de La Paz,40,1,0,DESARROLLO DE LA SALUD Y NUTRICION,FORTAL. Y EQUIPAMIENTO AL INAMEN,0,0,0,2218440,0,0,0,0,0,2218440,PD
2008,352,Prefectura del Departamento de La Paz,41,0,1,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION DEPARTAMENTAL  LA PAZ - SEDUCA,3547215,1446758,795282,1315828,0,150000,0,0,0,7255083,PD
2008,352,Prefectura del Departamento de La Paz,41,0,2,DESARROLLO DE LA EDUCACION (SEDUCA),INSTITUTO TECNICO AYACUCHO,0,34575,32071,53500,0,0,0,0,0,120146,PD
2008,352,Prefectura del Departamento de La Paz,41,0,3,DESARROLLO DE LA EDUCACION (SEDUCA),INSTITUTO TECNICO MEJILLONES,0,47820,86310,75870,0,0,0,0,0,210000,PD
2008,352,Prefectura del Departamento de La Paz,41,0,4,DESARROLLO DE LA EDUCACION (SEDUCA),INSTITUTO NACIONAL DE CONTABILIDAD SUPERIOR - LA PAZ,0,250800,135000,97200,0,0,0,0,0,483000,PD
2008,352,Prefectura del Departamento de La Paz,41,0,5,DESARROLLO DE LA EDUCACION (SEDUCA),ESCUELA INDUSTRIAL SUPERIOR PEDRO DOMINGO MURILLO,0,1065440,895620,1226840,0,57000,0,0,0,3244900,PD
2008,352,Prefectura del Departamento de La Paz,41,0,6,DESARROLLO DE LA EDUCACION (SEDUCA),INSTITUTO SUPERIOR DE EDUCACIÓN COMERCIAL - LA PAZ,0,376596,81484,80020,0,0,0,0,0,538100,PD
2008,352,Prefectura del Departamento de La Paz,41,0,7,DESARROLLO DE LA EDUCACION (SEDUCA),INSTITUTO NACIONAL DE CONTABILIDAD SUPERIOR - EL ALTO,0,69300,39800,49000,0,0,0,0,0,158100,PD
2008,352,Prefectura del Departamento de La Paz,41,0,8,DESARROLLO DE LA EDUCACION (SEDUCA),"ESCUELA SUPERIOR DE ADMINISTRACION DE EMPRESAS ""ESAE""",0,29650,31350,18000,0,0,0,0,0,79000,PD
2008,352,Prefectura del Departamento de La Paz,41,0,9,DESARROLLO DE LA EDUCACION (SEDUCA),INSTITUTO SUPERIOR TECNOLÓGICO AGROINDUSTRIAL DE CARANAVI,0,55000,119800,35700,0,0,0,0,0,210500,PD
2008,352,Prefectura del Departamento de La Paz,41,0,10,DESARROLLO DE LA EDUCACION (SEDUCA),AGROINDUSTRIAL CAQUIAVIRI,0,16500,48500,3000,0,0,0,0,0,68000,PD
2008,352,Prefectura del Departamento de La Paz,41,0,11,DESARROLLO DE LA EDUCACION (SEDUCA),INSTITUTO TECNICO TIPUANI,0,3500,1500,0,0,0,0,0,0,5000,PD
2008,352,Prefectura del Departamento de La Paz,41,0,20,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION DISTRITAL,9404218,0,0,0,0,0,0,0,0,9404218,PD
2008,352,Prefectura del Departamento de La Paz,41,0,21,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION EDUCACION INICIAL,5673446,0,0,0,0,0,0,0,0,5673446,PD
2008,352,Prefectura del Departamento de La Paz,41,0,22,DESARROLLO DE LA EDUCACION (SEDUCA),DOCENCIA EDUCACION INICIAL,32849173,0,0,0,0,0,0,0,0,32849173,PD
2008,352,Prefectura del Departamento de La Paz,41,0,23,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION EDUCACION PRIMARIA,30776675,0,0,0,0,0,0,0,0,30776675,PD
2008,352,Prefectura del Departamento de La Paz,41,0,24,DESARROLLO DE LA EDUCACION (SEDUCA),DOCENCIA EDUCACION PRIMARIA,739076522,0,0,0,0,0,0,0,0,739076522,PD
2008,352,Prefectura del Departamento de La Paz,41,0,25,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION EDUCACION SECUNDARIA,8959537,0,0,0,0,0,0,0,0,8959537,PD
2008,352,Prefectura del Departamento de La Paz,41,0,26,DESARROLLO DE LA EDUCACION (SEDUCA),DOCENCIA EDUCACION SECUNDARIA,234591055,0,0,0,0,0,0,0,0,234591055,PD
2008,352,Prefectura del Departamento de La Paz,41,0,27,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION EDUCACION SUPERIOR NO UNIVERSITARIA,3016121,0,0,0,0,0,0,0,0,3016121,PD
2008,352,Prefectura del Departamento de La Paz,41,0,28,DESARROLLO DE LA EDUCACION (SEDUCA),DOCENCIA EDUCACION SUPERIOR NO UNIVERSITARIA,19194356,0,0,0,0,0,0,0,0,19194356,PD
2008,352,Prefectura del Departamento de La Paz,41,0,29,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION EDUCACION ALTERNATIVA,2512882,0,0,0,0,0,0,0,0,2512882,PD
2008,352,Prefectura del Departamento de La Paz,41,0,30,DESARROLLO DE LA EDUCACION (SEDUCA),DOCENCIA EDUCACION ALTERNATIVA,44370032,0,0,0,0,0,0,0,0,44370032,PD
2008,352,Prefectura del Departamento de La Paz,41,0,31,DESARROLLO DE LA EDUCACION (SEDUCA),ADMINISTRACION EDUCACION TECNICA,1334645,0,0,0,0,0,0,0,0,1334645,PD
2008,352,Prefectura del Departamento de La Paz,41,0,32,DESARROLLO DE LA EDUCACION (SEDUCA),DOCENCIA TECNICA,19079697,0,0,0,0,0,0,0,0,19079697,PD
2008,352,Prefectura del Departamento de La Paz,41,0,33,DESARROLLO DE LA EDUCACION (SEDUCA),DOCENCIA EDUCACION SUPERIOR NO UNIVERSIT. - INST. NORMALES,25851790,0,0,0,0,0,0,0,0,25851790,PD
2008,352,Prefectura del Departamento de La Paz,41,0,34,DESARROLLO DE LA EDUCACION (SEDUCA),SUPLENCIAS POR MATERNIDAD,3374333,0,0,0,0,0,0,0,0,3374333,PD
2008,352,Prefectura del Departamento de La Paz,41,0,92,DESARROLLO DE LA EDUCACION (SEDUCA),PROG. DE FORTALECIM. A INSTITUTOS Y NORMALES SUP. PARTICIP.,0,0,0,1618347,0,0,0,0,0,1618347,PD
2008,352,Prefectura del Departamento de La Paz,42,0,1,DESARROLLO DE LA GESTION SOCIAL,SUPERV. Y COORD. DE GESTION SOCIAL INTEGRADA (SEDEGES),6394613,55252,125000,93000,0,17000,0,0,0,6684865,PD
2008,352,Prefectura del Departamento de La Paz,42,0,70,DESARROLLO DE LA GESTION SOCIAL,PROGRAMA DE ATENCION A NIÑOS Y NIÑAS PAN - DEPTAL. LA PAZ,0,833438,5126998,0,0,0,0,1000,0,5961436,PD
2008,352,Prefectura del Departamento de La Paz,42,0,71,DESARROLLO DE LA GESTION SOCIAL,PROG.ESCOLARIZ.A NIÑOS Y NIÑAS TRABAJ.DE LA CALLE-PENNT II,0,618550,414740,0,0,0,0,0,0,1033290,PD
2008,352,Prefectura del Departamento de La Paz,42,0,80,DESARROLLO DE LA GESTION SOCIAL,PROGRAMA DEPARTAMENTAL DE ASISTENCIA SOCIAL,0,1818720,5876280,105000,0,0,0,0,0,7800000,PD
2008,352,Prefectura del Departamento de La Paz,43,-1,-1,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,NO DECLARADO,0,30000,0,101197323,0,0,0,0,0,101227323,PD
2008,352,Prefectura del Departamento de La Paz,43,0,1,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,"SUPERV., MANTENIM. Y COORD. TECNICA DEPTAL. DE CAMINOS",8190501,3183261,7120296,232935,0,558000,0,0,0,19284993,PD
2008,352,Prefectura del Departamento de La Paz,43,0,90,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,PROGRAMA DE MANTENIM. DE CAMINOS EN EL DEPTO. DE LA PAZ,0,0,5000000,0,0,0,0,0,0,5000000,PD
2008,352,Prefectura del Departamento de La Paz,43,1,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,MEJ. CON ASFALTADO TRAMO ACHACACHI SORATA,0,0,0,12804203,0,0,0,0,0,12804203,PD
2008,352,Prefectura del Departamento de La Paz,43,2,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,MEJ. VIACHA-THOLACOLLO-HITO IV,0,0,0,4507629,0,0,0,0,0,4507629,PD
2008,352,Prefectura del Departamento de La Paz,43,3,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,MEJ. CON ASFALTADO TRAMO ACHACACHI ESCOMA,0,0,0,7500000,0,0,0,0,0,7500000,PD
2008,352,Prefectura del Departamento de La Paz,43,4,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,CONST. PUENTE DINAMARCA,0,0,0,76792,0,0,0,0,0,76792,PD
2008,352,Prefectura del Departamento de La Paz,43,5,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,CONST. PUENTE VAGANTE,0,0,0,145781,0,0,0,0,0,145781,PD
2008,352,Prefectura del Departamento de La Paz,43,6,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,CONST. PUENTE TARAPO,0,0,0,110765,0,0,0,0,0,110765,PD
2008,352,Prefectura del Departamento de La Paz,43,7,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,CONST. PUENTE PALOMANI,0,0,0,8000,0,0,0,0,0,8000,PD
2008,352,Prefectura del Departamento de La Paz,43,9,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - I,CONST. PUENTE PURI,0,0,0,8000,0,0,0,0,0,8000,PD
2008,352,Prefectura del Departamento de La Paz,44,0,1,DESARROLLO INTEGRAL DEL DEPORTE,SUPERVISION Y COORDINACION DEPARTAMENTAL DEL DEPORTE,510407,1789434,295998,65107,0,40000,0,54763,0,2755709,PD
2008,352,Prefectura del Departamento de La Paz,44,0,2,DESARROLLO INTEGRAL DEL DEPORTE,SERVICIOS PERSONALES SEDEDE - ADMINISTRACION CENTRAL,758504,0,0,0,0,0,0,0,0,758504,PD
2008,352,Prefectura del Departamento de La Paz,44,0,80,DESARROLLO INTEGRAL DEL DEPORTE,PROGRAMA DE APOYO AL DESARROLLO DEL DEPORTE DEPTAL.,0,528358,1271460,0,0,0,0,0,0,1799818,PD
2008,352,Prefectura del Departamento de La Paz,45,1,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,CONST. CAMINO APOLO-IXIAMAS,0,0,0,2740318,0,0,0,0,0,2740318,PD
2008,352,Prefectura del Departamento de La Paz,45,2,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CAMINO APAÑA-LAMBATE-LA PLAZUELA,0,0,0,340386,0,0,0,0,0,340386,PD
2008,352,Prefectura del Departamento de La Paz,45,3,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,CONST. PUENTE VEHICULAR  BOTIJLACA,0,0,0,12667,0,0,0,0,0,12667,PD
2008,352,Prefectura del Departamento de La Paz,45,4,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET. CENTRAL CHAMA-JESUS DE MACHACA-KHASA,0,0,0,84856,0,0,0,0,0,84856,PD
2008,352,Prefectura del Departamento de La Paz,45,5,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET. TAMBILLO-STA. ROSA DE TARACO-TIHUANACO,0,0,0,188048,0,0,0,0,0,188048,PD
2008,352,Prefectura del Departamento de La Paz,45,6,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. Y APERT. CARRET. PEÑAS-AMAGUAYA-HUAYTI -TIPUANI,0,0,0,417057,0,0,0,0,0,417057,PD
2008,352,Prefectura del Departamento de La Paz,45,7,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA KM 20 -  BOLIVAR- LA ASUNTA,0,0,0,203112,0,0,0,0,0,203112,PD
2008,352,Prefectura del Departamento de La Paz,45,8,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA QUIME -INQUISIVI  (DIAG. FRANZ TAMAYO),0,0,0,44269,0,0,0,0,0,44269,PD
2008,352,Prefectura del Departamento de La Paz,45,9,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. Y CONST. CARRET. CALAMARCA TOPOHOCO-V.PUCHUNI-HITO15,0,0,0,1583232,0,0,0,0,0,1583232,PD
2008,352,Prefectura del Departamento de La Paz,45,10,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET.AMBANA-CHUMA-AYATA-HUARACHA-CRUCE RUTA F16,0,0,0,205842,0,0,0,0,0,205842,PD
2008,352,Prefectura del Departamento de La Paz,45,11,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET. CRUCE VILLA BARRIENTOS - ASUNTA,0,0,0,212343,0,0,0,0,0,212343,PD
2008,352,Prefectura del Departamento de La Paz,45,12,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET. PROG. KM 49+200-P. BLANCOS (INTEROC-BRASIL),0,0,0,174864,0,0,0,0,0,174864,PD
2008,352,Prefectura del Departamento de La Paz,45,13,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. APERT. CARRETERA COLQUIRI -CAVARI-INQUISIVI,0,0,0,165070,0,0,0,0,0,165070,PD
2008,352,Prefectura del Departamento de La Paz,45,14,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET. COROCORO-PATACAMAYA,0,0,0,278107,0,0,0,0,0,278107,PD
2008,352,Prefectura del Departamento de La Paz,45,15,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA PUENTE COROICO - TEOPONTE,0,0,0,38318,0,0,0,0,0,38318,PD
2008,352,Prefectura del Departamento de La Paz,45,16,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,APERT. CARRETERA PELECHUCO-PATA-APOLO,0,0,0,820800,0,0,0,0,0,820800,PD
2008,352,Prefectura del Departamento de La Paz,45,17,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET.VENTILLA-PALCA-QUILLIHUAYA-CRUCE LA GRANJA,0,0,0,1666100,0,0,0,0,0,1666100,PD
2008,352,Prefectura del Departamento de La Paz,45,18,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA PUMASANI - PELECHUCO,0,0,0,168759,0,0,0,0,0,168759,PD
2008,352,Prefectura del Departamento de La Paz,45,19,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA BOTIJLACA-COROCORO,0,0,0,463322,0,0,0,0,0,463322,PD
2008,352,Prefectura del Departamento de La Paz,45,20,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ.Y APERT. CARRETERA AYATA-AUCAPATA,0,0,0,759696,0,0,0,0,0,759696,PD
2008,352,Prefectura del Departamento de La Paz,45,21,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRET.  KHASA -AGUALLAMAYA- S. ANDRES DE MACHACA,0,0,0,856000,0,0,0,0,0,856000,PD
2008,352,Prefectura del Departamento de La Paz,45,22,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA CALLE 60 -CRUCE WILACOTA-CRUCE APAÑA,0,0,0,187264,0,0,0,0,0,187264,PD
2008,352,Prefectura del Departamento de La Paz,45,23,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ.  CAMINO CARANAVI - GUANAY - MAPIRI,0,0,0,2556488,0,0,0,0,0,2556488,PD
2008,352,Prefectura del Departamento de La Paz,45,24,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA INQUISIVI SACAMBAYA (DIAG. F. TAMAYO) R.FUN.,0,0,0,1659840,0,0,0,0,0,1659840,PD
2008,352,Prefectura del Departamento de La Paz,45,25,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CAMINO MAPIRI-APOLO R. FUN.,0,0,0,2667600,0,0,0,0,0,2667600,PD
2008,352,Prefectura del Departamento de La Paz,45,26,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CARRETERA VIACHA (KM 50) - CHARAÑA  R. FUN,0,0,0,3611528,0,0,0,0,0,3611528,PD
2008,352,Prefectura del Departamento de La Paz,45,27,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. Y ADEC.CARRETERA UNDUAVI CHULUMANI - RED FUND.,0,0,0,3217992,0,0,0,0,0,3217992,PD
2008,352,Prefectura del Departamento de La Paz,45,28,0,DESARROLLO DE CAMINOS DEL DEPTO. DE LA PAZ (SEDCAM) - II,MEJ. CAMINO CHULUMANI-LA PLAZUELA-INQUISIVI,0,0,0,2614400,0,0,0,0,0,2614400,PD
