fecha,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total,nivel_institucional
2006,351,Prefectura del Departamento de Chuquisaca,11,12,0,DESARROLLO DE LA ELECTRIFICACION RURAL,"CONST. LÍNEAS ELÉCTRICAS MT, BT Y PT TICUCHA-ZAPALLAR-VALLEC",0,0,0,85345,0,0,0,0,0,85345,PD
2006,351,Prefectura del Departamento de Chuquisaca,11,13,0,DESARROLLO DE LA ELECTRIFICACION RURAL,MEJ. RED DE ELECTRIFICACIÓN CAMARGO,0,284065,0,406000,0,0,0,0,0,690065,PD
2006,351,Prefectura del Departamento de Chuquisaca,11,14,0,DESARROLLO DE LA ELECTRIFICACION RURAL,CONST. INTERCONEX. SIST. ELEC. AISLADOS HUACARETA-MUYUPAMPA,0,0,0,2436000,0,0,0,0,0,2436000,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,-1,-1,DESARROLLO PRODUCTIVO AGROPECUARIO,NO DECLARADO,528833,79099,43478,140676,0,0,0,0,0,792086,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,0,1,DESARROLLO PRODUCTIVO AGROPECUARIO,DIRECCION DPTAL. PRODUCTIVO - SUPERVISIÓN Y COORDINACION,657360,70100,62140,8120,0,0,0,0,0,797720,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,0,2,DESARROLLO PRODUCTIVO AGROPECUARIO,SERVICIO DEPARTAMENTAL AGROPECURARIO - SUPERVISIÓN Y COORDIN,267300,20000,30000,0,0,0,0,0,0,317300,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,0,70,DESARROLLO PRODUCTIVO AGROPECUARIO,DESARROLLO AGROPECUARIO,0,500425,214890,47400,0,0,0,0,0,762715,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,0,80,DESARROLLO PRODUCTIVO AGROPECUARIO,PROGRAMA DEPARTAMENTAL DE EMERGENCIA,0,708000,1322000,20000,0,0,0,0,0,2050000,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,0,90,DESARROLLO PRODUCTIVO AGROPECUARIO,PROGRAMA CENTRO EL SALVADOR,412874,400700,566051,85000,0,0,0,0,0,1464625,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,0,91,DESARROLLO PRODUCTIVO AGROPECUARIO,PROGRAMA PITA EL SALVADOR,172376,64644,36200,0,0,0,0,0,0,273220,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,1,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO VILLA TOMINA-TARABUQUILLO,0,25670,12400,8081930,0,0,0,0,0,8120000,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,2,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO INCAHUASI,496612,175036,192332,13152712,0,0,0,0,0,14016692,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,3,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO SAN LUCAS,0,16340,6754,3844532,0,0,0,0,0,3867626,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,4,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. DEL  SISTEMA DE RIEGO LAS CARRERAS,0,3268,2707,741021,0,0,0,0,0,746996,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,5,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST.  DEL SISTEMA DE RIEGO PADILLA,0,22360,9640,9712000,0,0,0,0,0,9744000,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,6,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO SAN JUAN DEL PIRAI,0,29980,12406,3126779,0,0,0,0,0,3169165,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,7,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO TIGUIPA,0,23820,18160,2816623,0,0,0,0,0,2858603,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,8,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST.  DE SISTEMA DE RIEGO CACHIMAYU,0,12468,8000,2091500,0,0,0,0,0,2111968,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,9,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO ZUDAÑEZ,0,19565,6581,389503,0,0,0,0,0,415649,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,10,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. DE  SISTEMA DE RIEGO EL PERAL,0,1810,2450,162400,0,0,0,0,0,166660,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,11,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. DE ALJIVES CHACO CHUQUISAQUEÑO,0,5800,398789,14021,0,0,0,0,0,418610,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,12,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO SEGURA,0,13590,9800,487200,0,0,0,0,0,510590,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,13,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO ITAPENTI,0,13560,9300,140000,0,0,0,0,0,162860,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,14,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO KOACHILE,0,9900,5000,90000,0,0,0,0,0,104900,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,15,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO LA PAMPA AZURDUY,0,20140,10300,527800,0,0,0,0,0,558240,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,16,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. PRESA KITARJE,0,9836,5800,284200,0,0,0,0,0,299836,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,17,0,DESARROLLO PRODUCTIVO AGROPECUARIO,CONST. SISTEMA DE RIEGO LIME,0,20900,11793,1385200,0,0,0,0,0,1417893,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,18,0,DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM.  MÓDULO AGROP.  DE EXPORT. DE HIGO EN YAMPAREZ,145526,6320,59385,0,0,0,0,0,0,211231,PD
2006,351,Prefectura del Departamento de Chuquisaca,12,19,0,DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM.  MÓD. AGROP.  EXPORT. MARACUYA  MONTEAGUDO,0,90000,0,0,0,0,0,0,0,90000,PD
2006,351,Prefectura del Departamento de Chuquisaca,13,0,70,DESARROLLO DE LA INDUSTRIA DEL TURISMO,PROMOCION DEL TURISMO,0,126000,13000,0,11000,0,0,0,0,150000,PD
2006,351,Prefectura del Departamento de Chuquisaca,13,1,0,DESARROLLO DE LA INDUSTRIA DEL TURISMO,REAL. PROMOCION Y MARKETING TURISTICO CHUQUISACA,43529,300715,70275,22750,0,0,0,0,0,437269,PD
2006,351,Prefectura del Departamento de Chuquisaca,13,2,0,DESARROLLO DE LA INDUSTRIA DEL TURISMO,DESAR. DE PRODUCTOS TURÍSTICOS DE CHUQUISACA,0,816990,72932,35000,0,0,0,0,0,924922,PD
2006,351,Prefectura del Departamento de Chuquisaca,13,3,0,DESARROLLO DE LA INDUSTRIA DEL TURISMO,RESTAU.  EDIFICIOS LA GLORIETA Y FLORIDA (C.I.C.C),0,0,0,1770250,0,0,0,0,0,1770250,PD
2006,351,Prefectura del Departamento de Chuquisaca,14,1,0,DESARROLLO DE LA INFRAESTRUCTURA URBANA Y RURAL,CONST. AEROPUERTO INTERNACIONAL YAMPARAEZ,0,0,1453,5298980,0,0,0,0,0,5300433,PD
2006,351,Prefectura del Departamento de Chuquisaca,14,2,0,DESARROLLO DE LA INFRAESTRUCTURA URBANA Y RURAL,CONST. CENTRO INTERNAL. CONVENCIONES Y CULTURA  SUCRE.,0,0,0,9028550,0,0,0,0,0,9028550,PD
2006,351,Prefectura del Departamento de Chuquisaca,14,4,0,DESARROLLO DE LA INFRAESTRUCTURA URBANA Y RURAL,RESTAU. PATIO PALACIO PREFECTURAL CHUQUISACA,0,289960,2500,790839,0,0,0,0,0,1083299,PD
2006,351,Prefectura del Departamento de Chuquisaca,14,5,0,DESARROLLO DE LA INFRAESTRUCTURA URBANA Y RURAL,CONST. ESTADIUM OLÍMPICO PATRIA FASE III,0,9249,0,12937547,0,0,0,0,0,12946796,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,1,0,DESARROLLO DE SANEAMIENTO BASICO,PROSP. Y EXPL. AGUAS SUBTERRANEAS CHACO - JICA,805411,770500,1526027,497902,0,0,0,0,0,3599840,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,2,0,DESARROLLO DE SANEAMIENTO BASICO,REPAR. DEL SISTEMA DE AGUA CAJAMARCA,0,0,0,12693244,0,0,0,0,0,12693244,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,3,0,DESARROLLO DE SANEAMIENTO BASICO,MEJ. DEL CANAL DE ADUCCION RAVELO,0,0,0,2371913,0,0,0,0,0,2371913,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,4,0,DESARROLLO DE SANEAMIENTO BASICO,CONST.  DE DEFENSIVOS CON GAVIONES LA CAPILLA,0,0,0,108237,0,0,0,0,0,108237,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,5,0,DESARROLLO DE SANEAMIENTO BASICO,CONST.  DE DEFENSIVOS CON GAVIONES RIO BAÑADO,0,0,0,1662252,0,0,0,0,0,1662252,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,6,0,DESARROLLO DE SANEAMIENTO BASICO,CONST.  DEFENSIVOS CON GAVIONES SAN JUAN DEL PIRAI,0,0,0,643359,0,0,0,0,0,643359,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,7,0,DESARROLLO DE SANEAMIENTO BASICO,CONST.  DE DEFENSIVOS CON GAVIONES CRUCE PIRAYMIRI,0,0,0,104360,0,0,0,0,0,104360,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,8,0,DESARROLLO DE SANEAMIENTO BASICO,ENCAUS. DEFENSIVOS RIO ALCALA,0,0,0,63070,0,0,0,0,0,63070,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,9,0,DESARROLLO DE SANEAMIENTO BASICO,CONST. DEFENSIVOS CON GAVIONES CANDUA,0,0,0,542732,0,0,0,0,0,542732,PD
2006,351,Prefectura del Departamento de Chuquisaca,15,10,0,DESARROLLO DE SANEAMIENTO BASICO,CONSTRUCCION ACUEDUCTO MACHARETI,0,0,0,350000,0,0,0,0,0,350000,PD
2006,351,Prefectura del Departamento de Chuquisaca,16,0,1,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,SERVICIO DPTAL. DE FORTALEC. MCPAL. Y C. - SUPERVICIÓN Y COO,284128,20000,30000,0,0,0,0,0,0,334128,PD
2006,351,Prefectura del Departamento de Chuquisaca,16,1,0,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,FORTAL. PROG. INSTITUCIONAL MUNICIPAL CHUQUISACA,563138,261280,163402,12180,0,0,0,0,0,1000000,PD
2006,351,Prefectura del Departamento de Chuquisaca,16,2,0,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,DESAR. PROY. DE INVER. RURAL PARTICIPATIVA - PDCR III,686675,758950,71500,0,0,0,0,0,0,1517125,PD
2006,351,Prefectura del Departamento de Chuquisaca,16,3,0,FORTALECIMIENTO MUNICIPAL Y COMUNITARIO,DESAR. PLAN MACROREGIONAL DEL CHACO (CHUQUISACA),0,134134,39500,6366,0,0,0,0,0,180000,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,1,DESARROLLO SOCIAL,DIRECCION DE DESARROLLO SOCIAL - SUPERVISIÓN Y COORDINACION,1762763,22580,42300,8120,0,0,0,0,0,1835763,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,70,DESARROLLO SOCIAL,PROGRAMA DEPTAL. DE SEGURIDAD CIUDADANA,0,390980,225000,834020,0,0,0,0,0,1450000,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,80,DESARROLLO SOCIAL,CODEPEDIS,203610,105620,60220,16150,16200,0,0,0,0,401800,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,81,DESARROLLO SOCIAL,ACCION SOCIAL,0,66300,30500,8300,0,0,0,0,0,105100,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,82,DESARROLLO SOCIAL,UNIDAD DEPARTAMENTAL DE GÉNERO,203939,74991,19800,31270,0,0,0,0,0,330000,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,83,DESARROLLO SOCIAL,SEDES  - PRODELI / UNICEF,0,222750,107250,0,0,0,0,0,0,330000,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,84,DESARROLLO SOCIAL,DIRECCION DESARROLLO SOCIAL - PRODELI / UNICEF,0,16800,21244,0,0,0,0,0,0,38044,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,85,DESARROLLO SOCIAL,SEDEGES -  PRODELI / UNICEF,0,99775,46330,3000,0,0,0,0,0,149105,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,86,DESARROLLO SOCIAL,PASCAR,0,137245,1707920,0,0,0,0,0,0,1845165,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,87,DESARROLLO SOCIAL,PROGRAMA DE DESARROLLO INFANTIL - PAN,177346,367840,1078083,0,0,0,0,0,0,1623269,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,0,88,DESARROLLO SOCIAL,PROGRAMA DE ASISTENCIA SOCIAL,387577,871627,1516783,88000,0,0,0,0,0,2863987,PD
2006,351,Prefectura del Departamento de Chuquisaca,17,1,0,DESARROLLO SOCIAL,DESAR. PROGRAMA PAIS - DRIPAD - CHUQUISACA,666854,568295,404114,3905800,0,0,0,0,0,5545063,PD
2006,351,Prefectura del Departamento de Chuquisaca,40,0,1,"SERVICIOS DE SALUD, NUTRICION Y DEPORTES",DIRECCION DEL SEDES - SUPERVICIÓN Y COORDINACION,58092516,596500,367500,187000,0,17000,0,12000,0,59272516,PD
2006,351,Prefectura del Departamento de Chuquisaca,40,0,2,"SERVICIOS DE SALUD, NUTRICION Y DEPORTES",DIRECCION SERVICIO DEPTAL. DE DEPORTES - SUPERV. Y COORDINAC,0,74500,122520,0,0,0,45000,0,0,242020,PD
2006,351,Prefectura del Departamento de Chuquisaca,40,0,6,"SERVICIOS DE SALUD, NUTRICION Y DEPORTES",INSTITUTO PSIQUIATRICO GREGORIO PACHECO,283954,462000,1849538,55000,0,22000,0,0,0,2672492,PD
2006,351,Prefectura del Departamento de Chuquisaca,40,0,7,"SERVICIOS DE SALUD, NUTRICION Y DEPORTES",INSTITUTO PSICOPEDAGOGICO SAN JUAN DE DIOS,148200,365200,306087,5000,0,0,0,0,0,824487,PD
2006,351,Prefectura del Departamento de Chuquisaca,40,0,80,"SERVICIOS DE SALUD, NUTRICION Y DEPORTES",PROGRAMA FOMENTO AL DEPORTE,201444,432700,559640,86000,0,0,1011216,0,0,2291000,PD
2006,351,Prefectura del Departamento de Chuquisaca,40,0,81,"SERVICIOS DE SALUD, NUTRICION Y DEPORTES",PROSIN II,0,803000,819000,2053000,0,0,0,0,0,3675000,PD
2006,351,Prefectura del Departamento de Chuquisaca,40,0,82,"SERVICIOS DE SALUD, NUTRICION Y DEPORTES",PROGRAMA SERVICIOS PERSONALES EN SALUD,1623270,0,0,0,0,0,0,0,0,1623270,PD
2006,351,Prefectura del Departamento de Chuquisaca,41,-1,-1,SERVICIOS DE EDUCACION,NO DECLARADO,208752091,0,0,0,0,0,0,0,0,208752091,PD
2006,351,Prefectura del Departamento de Chuquisaca,41,0,1,SERVICIOS DE EDUCACION,DIRECCION DEL SEDUCA - SUPERVISIÓN Y COORDINACION,2144146,919773,397931,229572,0,13529,0,6000,0,3710951,PD
2006,351,Prefectura del Departamento de Chuquisaca,41,0,20,SERVICIOS DE EDUCACION,ADMINISTRACION DISTRITAL,3678204,0,0,0,0,0,0,0,0,3678204,PD
2006,351,Prefectura del Departamento de Chuquisaca,41,0,21,SERVICIOS DE EDUCACION,ADMINISTRACION EDUCACION INICIAL,901854,0,0,0,0,0,0,0,0,901854,PD
2006,351,Prefectura del Departamento de Chuquisaca,41,0,22,SERVICIOS DE EDUCACION,DOCENCIA EDUCACION INICIAL,8736079,0,0,0,0,0,0,0,0,8736079,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,0,1,DESARROLLO DE CAMINOS,DIRECCION DE INFRAESTRUCTURA - SUPERVISIÓN Y COORDINACION,642881,70100,62140,8120,0,0,0,0,0,783241,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,0,80,DESARROLLO DE CAMINOS,SEDCAM - PROGRAMA MANTENIMIENTO DE CARRETERAS Y CAMINOS,1725000,1156850,5709175,3812000,0,70000,0,6500,0,12479525,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,1,0,DESARROLLO DE CAMINOS,MEJ.  CAMINO CANDÚA-HUACARETA-PUENTE ARUMÁ,0,0,0,1499700,0,0,0,0,0,1499700,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,2,0,DESARROLLO DE CAMINOS,REPAR.  PUENTE COLGANTE SUCRE,0,0,0,2487289,0,0,0,0,0,2487289,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,3,0,DESARROLLO DE CAMINOS,CONST. PUENTE VEHICULAR EL INCA,0,0,0,1055600,0,0,0,0,0,1055600,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,4,0,DESARROLLO DE CAMINOS,MEJ. CAMINO TÁRCANA-LA TORRE-IMPORA-MAL PASO,0,0,0,1008554,0,0,0,0,0,1008554,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,5,0,DESARROLLO DE CAMINOS,CONST. CAMINO TRANSV. J. A. P. (VILLA CHARCAS-CRUCE SALADILL,0,0,0,764505,0,0,0,0,0,764505,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,6,0,DESARROLLO DE CAMINOS,CONST. CAMINO TRANSV. J. A. P. (SAN MARCOS-SAN MARCELO),0,0,0,1766944,0,0,0,0,0,1766944,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,7,0,DESARROLLO DE CAMINOS,CONST. CAMINO TRANSV. J. A. P. (ABRA RODEO GRANDE-PILCOMAYO),0,0,0,8626939,0,0,0,0,0,8626939,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,8,0,DESARROLLO DE CAMINOS,MEJ. CAMINO CRUCE TAPERILLAS-CUMANDAITY-MONTEGRANDE-ITAPOCHI,0,0,0,385000,0,0,0,0,0,385000,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,9,0,DESARROLLO DE CAMINOS,MEJ. CAMINO AZURDUY-PICAHCANI GRANDE (T.J.A.P.),0,0,0,1004152,0,0,0,0,0,1004152,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,10,0,DESARROLLO DE CAMINOS,MEJ. CAMINO MUEVO MUNDO-PUENTE SANTA ROSA (T.J.A.P.),0,0,0,4500000,0,0,0,0,0,4500000,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,11,0,DESARROLLO DE CAMINOS,CONST. PUENTE RIO PILCOMAYO (T-J.A.P.),0,0,0,284200,0,0,0,0,0,284200,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,12,0,DESARROLLO DE CAMINOS,MEJ. CAMINO CANDÚA-HUCARETA,0,0,0,6500000,0,0,0,0,0,6500000,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,13,0,DESARROLLO DE CAMINOS,MEJ. CAMINO HUCARETA-YAPUCAITI,0,0,0,6903843,0,0,0,0,0,6903843,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,14,0,DESARROLLO DE CAMINOS,MEJ. CAMINO SAN LUCAS-PADCOYO,0,0,0,284200,0,0,0,0,0,284200,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,15,0,DESARROLLO DE CAMINOS,MEJ. CAMINO ROSARIO DEL INGRE-MACHICOCA-IVOCA,0,0,0,1583400,0,0,0,0,0,1583400,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,16,0,DESARROLLO DE CAMINOS,CONST. PUENTE VEHICULAR SAN PEDRO,0,0,0,2066350,0,0,0,0,0,2066350,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,17,0,DESARROLLO DE CAMINOS,MEJ. CAMINO MUYUPAMPA-BELLA VISTA,0,0,0,2000000,0,0,0,0,0,2000000,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,18,0,DESARROLLO DE CAMINOS,MEJ. CAMINO EMPEDRADO TARABUCO-ICLA,0,0,0,500000,0,0,0,0,0,500000,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,19,0,DESARROLLO DE CAMINOS,MEJ. CAMINO EMPEDRADO TARABUCO-PRESTO,0,0,0,5307078,0,0,0,0,0,5307078,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,20,0,DESARROLLO DE CAMINOS,CONST. CAMINO ACHIRAS-SANTA ROSA,0,0,0,90462,0,0,0,0,0,90462,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,21,0,DESARROLLO DE CAMINOS,CONST. CAMINO MACHARETÍ-CARANDAYTÍ-HITO VILLAZÓN,0,0,0,1620000,0,0,0,0,0,1620000,PD
2006,351,Prefectura del Departamento de Chuquisaca,43,22,0,DESARROLLO DE CAMINOS,MEJ. CAMINO VILLA ABECIA-CRUCE JAILÍA-TÁRCANA,0,0,0,326296,0,0,0,0,0,326296,PD
2006,351,Prefectura del Departamento de Chuquisaca,97,0,21,ACTIVOS FINANCIEROS,PREVISIONES FINANCIERAS,0,0,0,0,35443396,0,0,0,0,35443396,PD
2006,351,Prefectura del Departamento de Chuquisaca,98,0,21,GASTOS POR TRANSFERENCIAS,TRANSFERENCIAS DE GASTOS CORRIENTES,0,0,0,0,0,0,7613157,0,0,7613157,PD
2006,351,Prefectura del Departamento de Chuquisaca,98,0,22,GASTOS POR TRANSFERENCIAS,TRANSFERENCIAS DE GASTOS DE CAPITAL,0,0,0,0,0,0,69859904,0,0,69859904,PD
2006,351,Prefectura del Departamento de Chuquisaca,99,0,21,PRESVISIONES PARA DEUDAS,DEUDA INTERNA (FNDR Y OTROS INTERNOS),0,0,0,0,0,4908793,0,0,0,4908793,PD
2006,351,Prefectura del Departamento de Chuquisaca,99,0,22,PRESVISIONES PARA DEUDAS,DEUDA EXTERNA (ORGANISMOS INTERNACIONALES),0,0,0,0,0,15329401,0,0,0,15329401,PD
