fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2023,OE,10,Ministerio de Relaciones Exteriores,0,0,7,ADMINISTRACIÓN CENTRAL,TRANSPARENCIA INSTITUCIONAL,0,24000,6000,0,0,0,0,0,0,30000
2023,OE,10,Ministerio de Relaciones Exteriores,0,0,9,ADMINISTRACIÓN CENTRAL,ARCHIVO  HISTORICO TRATADOS  Y MEMORIA  INST. DE  R.E.,0,20000,0,0,0,0,0,0,0,20000
2023,OE,10,Ministerio de Relaciones Exteriores,0,0,10,ADMINISTRACIÓN CENTRAL,GABINETE  DEL SEÑOR MINISTRO,0,566603,59614,0,0,0,0,0,0,626217
2023,OE,10,Ministerio de Relaciones Exteriores,0,0,13,ADMINISTRACIÓN CENTRAL,ACTIVIDADES DE PREVENCIÓN Y SALUD INSTITUCIONAL,0,68846,162945,5930,0,0,0,0,0,237721
2023,OE,10,Ministerio de Relaciones Exteriores,0,0,93,ADMINISTRACIÓN CENTRAL,PERSONASCON  DISCAPACIDAD,2421638,0,0,0,0,0,0,0,0,2421638
2023,OE,10,Ministerio de Relaciones Exteriores,13,0,1,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,GABINETE DEL VICEMNISTERIO DE COMERCIO EXTERIOR E INTEGRACIÓN,0,279740,20260,0,0,0,0,0,0,300000
2023,OE,10,Ministerio de Relaciones Exteriores,13,0,2,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,"PROMOCIÓN, EXPORTACIONES, ACUERDOS COMERCIALES Y DE INVERSIÓN",0,227200,42600,0,0,0,0,0,0,269800
2023,OE,10,Ministerio de Relaciones Exteriores,13,0,3,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,INTEGRACIÓN Y COOPERACIÓN ECONÓMICA,0,126855,0,0,0,0,0,0,0,126855
2023,OE,10,Ministerio de Relaciones Exteriores,50,0,1,"SERVICIOS PÚBLICOS GENERALES - LÍMITES, FRONTERAS Y AGUAS INTERNACIONALES","LÍMITES, FRONTERAS Y AGUAS INTERNACIONALES TRANSFRONTERIZAS",0,258296,67704,0,0,0,0,0,0,326000
2023,OE,10,Ministerio de Relaciones Exteriores,51,0,1,SERVICIOS PÚBLICOS GENERALES - FORMACIÓN Y EVALUACIÓN DE PERSONAL,ACADEMIA DIPLOMÁTICA PLURINACIONAL,0,296400,3600,0,0,0,0,0,0,300000
2023,OE,10,Ministerio de Relaciones Exteriores,53,0,1,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,COORDINACIÓN INSTITUCIONAL Y LEGALIZACIONES,0,83200,16800,0,0,0,0,0,0,100000
2023,OE,10,Ministerio de Relaciones Exteriores,53,0,2,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,LEGALIZACIONES COCHABAMBA,0,25712,22288,22000,0,0,0,0,0,70000
2023,OE,10,Ministerio de Relaciones Exteriores,53,0,3,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,LEGALIZACIONES SANTA CRUZ,0,39670,30330,0,0,0,0,0,0,70000
2023,OE,10,Ministerio de Relaciones Exteriores,53,0,4,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,CONARE,0,24764,5236,0,0,0,0,0,0,30000
2023,OE,10,Ministerio de Relaciones Exteriores,53,0,5,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,GESTION DE PERSONAL Y ESCALAFON,0,40000,10000,0,0,0,0,0,0,50000
2023,OE,10,Ministerio de Relaciones Exteriores,54,0,1,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,ASUNTOS CONSULARES,0,75671,4329,0,0,0,0,0,0,80000
2023,OE,10,Ministerio de Relaciones Exteriores,54,0,2,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,GESTORÍA  CONSULAR LEY 3108,0,39908400,91600,0,0,0,0,0,0,40000000
2023,OE,10,Ministerio de Relaciones Exteriores,54,0,7,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,GABINETE  DEL VICEMINISTERIO DE GESTIÓN INSTITUCIONAL Y CONSULAR,0,282000,18000,0,0,0,0,0,0,300000
2023,OE,10,Ministerio de Relaciones Exteriores,55,0,1,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,"COORDINADORA DEL SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS",88820475,103078099,0,0,0,0,0,0,0,191898574
2023,OE,10,Ministerio de Relaciones Exteriores,55,0,2,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,SERVICIO DIPLOMÁTICO Y REPRESENTACIONES PERMANENTES - GASTOS DE FUNCIONAMIENTO,0,25350351,1374139,43391,0,0,0,46783,0,26814664
2023,OE,10,Ministerio de Relaciones Exteriores,55,0,3,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,OFICINAS CONSULARES  - GASTOS DE FUNCIONAMIENTO,0,12376704,1187025,47912,0,0,0,28299,0,13639940
2023,OE,10,Ministerio de Relaciones Exteriores,55,0,4,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,CENTRO EMISOR DE PASAPORTES  -  ESPAÑA,0,259349,108576,0,0,0,0,0,0,367925
2023,OE,10,Ministerio de Relaciones Exteriores,55,0,5,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,CENTRO EMISOR DE PASAPORTES  -  ESTADOS UNIDOS,0,517685,129595,20880,0,0,0,0,0,668160
2023,OE,10,Ministerio de Relaciones Exteriores,55,0,93,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,PERSONAS CON DISCAPACIDAD - SERVICIO EXTERIOR,439887,472890,0,0,0,0,0,0,0,912777
2023,OE,10,Ministerio de Relaciones Exteriores,56,0,2,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES,GABINETE DEL VICEMINISTERIO DE RELACIONES  EXTERIORES,0,289332,10668,0,0,0,0,0,0,300000
2023,OE,10,Ministerio de Relaciones Exteriores,56,0,5,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES,RELACIONESBILATERALES,0,211169,26831,0,0,0,0,0,0,238000
2023,OE,10,Ministerio de Relaciones Exteriores,57,0,3,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES Y MULTILATERALES,RELACIONES MULTILATERALES,0,151100,11400,0,0,0,0,0,0,162500
2023,OE,10,Ministerio de Relaciones Exteriores,57,0,4,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES Y MULTILATERALES,CEREMONIAL Y PROTOCLO DEL ESTADO,0,229000,21000,0,0,0,0,0,0,250000
2023,OE,15,Ministerio de Gobierno,0,0,1,ADMINISTRACIÓN CENTRAL,ADMINISTRACIÓN INSTITUCIONAL,94240197,31520548,12577779,5554536,0,0,0,135000,10609870,154637930
2023,OE,15,Ministerio de Gobierno,0,0,5,ADMINISTRACIÓN CENTRAL,TRANSPARENTACION DEL GASTO,0,7500000,1000000,0,0,0,0,0,0,8500000
2023,OE,15,Ministerio de Gobierno,0,0,7,ADMINISTRACIÓN CENTRAL,CENTRO ESPECIAL DE SEGURIDAD DEL ESTADO,0,1113500,2156802,132000,0,0,0,0,0,3402302
2023,OE,15,Ministerio de Gobierno,0,0,93,ADMINISTRACIÓN CENTRAL,PERSONAS CON DISCAPACIDAD - ADM. CENTRAL,3576295,0,0,0,0,0,0,0,0,3576295
2023,OE,15,Ministerio de Gobierno,0,0,99,ADMINISTRACIÓN CENTRAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,87000,45000,0,0,0,0,0,0,132000
2023,OE,15,Ministerio de Gobierno,64,0,4,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,RÉGIMEN INTERIOR - DGRI,0,1076000,217500,101000,0,0,0,0,0,1394500
2023,OE,15,Ministerio de Gobierno,64,1,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DEL REAFUC,0,2754098,298000,90000,0,0,0,0,0,3142098
2023,OE,15,Ministerio de Gobierno,64,1,2,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,REGISTRO DE ARMAS DE FUEGO DE USO CIVIL - REAFUC,0,2754098,298000,90000,0,0,0,0,0,3142098
2023,OE,15,Ministerio de Gobierno,64,2,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - MECANISMOS INSTITUCIONALES PARA UNA POLICÍA DIGNA Y DISCIPLINADA,655692,587750,363870,113433,0,0,0,0,0,1720745
2023,OE,15,Ministerio de Gobierno,64,2,3,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,OFICINA DE CONTROL INTERNO,655692,259250,110370,89933,0,0,0,0,0,1115245
2023,OE,15,Ministerio de Gobierno,64,2,4,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,REFORMA Y TRANSPARENCIA POLICIAL - DGRTP,0,328500,253500,23500,0,0,0,0,0,605500
2023,OE,15,Ministerio de Gobierno,64,3,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - MODERNIZACIÓN DEL SISTEMA DE GESTIÓN MIGRATORIO,321060,36649748,4223302,2189500,0,0,0,0,6500,43390110
