fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2025,OE,6,Vicepresidencia del Estado Plurinacional,10,0,2,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,INVESTIGACIONES SOCIALES CIS,0,2796509,35534,0,0,0,0,0,0,2832043
2025,OE,6,Vicepresidencia del Estado Plurinacional,10,2,1,INVESTIGACIÓN Y DESARROLLO - GENERACIÓN DE ESPACIOS DE DIALOGO (DGRFC),GENERACIÓN DE ESPACIOS DE DIALOGO,0,1396598,122962,0,0,0,0,0,0,1519560
2025,OE,6,Vicepresidencia del Estado Plurinacional,10,3,1,INVESTIGACIÓN Y DESARROLLO - VIVIR BIEN EN LAS POLÍTICAS PÚBLICAS,VIVIR BIEN EN LAS POLÍTICAS PÚBLICAS,0,848933,96800,0,0,0,0,0,0,945733
2025,OE,6,Vicepresidencia del Estado Plurinacional,10,4,1,INVESTIGACIÓN Y DESARROLLO - VIVIR BIEN EN LA POLÍTICA EXTERIOR,VIVIR BIEN EN LA POLÍTICA EXTERIOR,0,386706,25644,0,0,0,0,0,0,412350
2025,OE,6,Vicepresidencia del Estado Plurinacional,10,5,1,INVESTIGACIÓN Y DESARROLLO - GESTIÓN LEGISLATIVA,GESTIÓN LEGISLATIVA (DGALJ),0,389692,20000,0,0,0,0,0,0,409692
2025,OE,6,Vicepresidencia del Estado Plurinacional,10,6,1,INVESTIGACIÓN Y DESARROLLO - DEMOCRATIZACIÓN DE LA INFORMACIÓN (GEOB),DEMOCRATIZACIÓN DE LA INFORMACIÓN,0,312807,13120,0,0,0,0,0,0,325927
2025,OE,6,Vicepresidencia del Estado Plurinacional,90,3,93,PROMOCIÓN Y POLÍTICAS DE GÉNERO Y PROTECCIÓN SOCIAL - PERSONAS CON DISCAPACIDAD,PERSONAS CON DISCAPACIDAD,309608,0,0,0,0,0,0,0,0,309608
2025,OE,10,Ministerio de Relaciones Exteriores,0,0,1,ADMINISTRACIÓN CENTRAL,ASUNTOS  ADMINISTRATIVOS,50501409,16837567,3520946,7438035,0,0,0,39000,0,78336957
2025,OE,10,Ministerio de Relaciones Exteriores,0,0,93,ADMINISTRACIÓN CENTRAL,PERSONASCON  DISCAPACIDAD,1919679,0,0,0,0,0,0,0,0,1919679
2025,OE,10,Ministerio de Relaciones Exteriores,13,0,2,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,"PROMOCIÓN, EXPORTACIONES, ACUERDOS COMERCIALES Y DE INVERSIÓN",0,222820,20000,0,0,0,0,0,0,242820
2025,OE,10,Ministerio de Relaciones Exteriores,13,0,4,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,INTEGRACION Y FRONTERAS,0,102349,11817,0,0,0,0,0,0,114166
2025,OE,10,Ministerio de Relaciones Exteriores,50,0,2,"SERVICIOS PÚBLICOS GENERALES - LÍMITES, FRONTERAS Y AGUAS INTERNACIONALES",LÍMITES Y AGUAS INTERNACIONALES TRANSFRONTERIZAS,0,266442,59558,0,0,0,0,0,0,326000
2025,OE,10,Ministerio de Relaciones Exteriores,54,0,2,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,GESTORÍA  CONSULAR LEY 3108,0,39990800,9200,0,0,0,0,0,0,40000000
2025,OE,10,Ministerio de Relaciones Exteriores,54,0,8,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,ACADEMIA  DIPLOMATICA  PLURINACIONAL,0,294000,6000,0,0,0,0,0,0,300000
2025,OE,10,Ministerio de Relaciones Exteriores,54,0,9,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,"APOSTILLA, LEGALIZACIONES COCHABAMBA",0,43200,26800,0,0,0,0,0,0,70000
2025,OE,10,Ministerio de Relaciones Exteriores,54,0,10,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,"APOSTILLA, LEGALIZACIONES SANTA CRUZ",0,22950,26000,21050,0,0,0,0,0,70000
2025,OE,10,Ministerio de Relaciones Exteriores,54,0,11,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,"APOSTILLA, LEGALIZACIONES Y CULTOS LA PAZ",0,122000,28000,0,0,0,0,0,0,150000
2025,OE,10,Ministerio de Relaciones Exteriores,55,0,1,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,"COORDINADORA DEL SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS",88820475,102411165,0,0,0,0,0,0,0,191231640
2025,OE,10,Ministerio de Relaciones Exteriores,55,0,2,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,SERVICIO DIPLOMÁTICO Y REPRESENTACIONES PERMANENTES - GASTOS DE FUNCIONAMIENTO,0,24726929,1717978,69821,0,0,0,51862,0,26566590
2025,OE,10,Ministerio de Relaciones Exteriores,55,0,3,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,OFICINAS CONSULARES  - GASTOS DE FUNCIONAMIENTO,0,12904701,1149989,32540,0,0,0,39124,0,14126354
2025,OE,10,Ministerio de Relaciones Exteriores,55,0,4,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,CENTRO EMISOR DE PASAPORTES  -  ESPAÑA,0,163611,90641,75460,0,0,0,0,0,329712
2025,OE,10,Ministerio de Relaciones Exteriores,55,0,5,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,CENTRO EMISOR DE PASAPORTES  -  ESTADOS UNIDOS,0,459620,109074,89866,0,0,0,0,0,658560
2025,OE,10,Ministerio de Relaciones Exteriores,55,0,6,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,FORTALECIMIENTO TECNOLOGICO PARA EL SERVICIO EXTERIOR,0,0,0,1932236,0,0,0,0,0,1932236
2025,OE,10,Ministerio de Relaciones Exteriores,55,0,93,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,PERSONAS CON DISCAPACIDAD - SERVICIO EXTERIOR,439887,472890,0,0,0,0,0,0,0,912777
2025,OE,10,Ministerio de Relaciones Exteriores,56,0,5,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES,RELACIONESBILATERALES,0,216999,21000,0,0,0,0,0,0,237999
2025,OE,10,Ministerio de Relaciones Exteriores,57,0,3,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES Y MULTILATERALES,RELACIONES MULTILATERALES,0,156470,6029,0,0,0,0,0,0,162499
2025,OE,15,Ministerio de Gobierno,0,0,1,ADMINISTRACIÓN CENTRAL,ADMINISTRACIÓN INSTITUCIONAL,65243339,37142897,15419056,3676339,0,0,0,117468,0,121599099
2025,OE,15,Ministerio de Gobierno,0,0,5,ADMINISTRACIÓN CENTRAL,TRANSPARENTACION DEL GASTO,0,8000000,1000000,0,0,0,0,0,0,9000000
2025,OE,15,Ministerio de Gobierno,0,0,7,ADMINISTRACIÓN CENTRAL,CENTRO ESPECIAL DE SEGURIDAD DEL ESTADO,0,2162000,2308000,130000,0,0,0,0,0,4600000
2025,OE,15,Ministerio de Gobierno,0,0,93,ADMINISTRACIÓN CENTRAL,PERSONAS CON DISCAPACIDAD - ADM. CENTRAL,3688061,0,0,0,0,0,0,0,0,3688061
2025,OE,15,Ministerio de Gobierno,0,0,99,ADMINISTRACIÓN CENTRAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,285725,43233,21042,0,0,0,0,0,350000
2025,OE,15,Ministerio de Gobierno,64,0,4,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,RÉGIMEN INTERIOR - DGRI,0,983128,290758,130000,0,0,0,0,0,1403886
2025,OE,15,Ministerio de Gobierno,64,1,2,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DEL REAFUC,REGISTRO DE ARMAS DE FUEGO DE USO CIVIL - REAFUC,0,2554098,298000,290000,0,0,0,0,0,3142098
2025,OE,15,Ministerio de Gobierno,64,2,3,SERVICIOS DE SEGURIDAD CIUDADANA - MECANISMOS INSTITUCIONALES PARA UNA POLICÍA DIGNA Y DISCIPLINADA,OFICINA DE CONTROL INTERNO,650604,272850,129094,103144,0,0,0,0,0,1155692
2025,OE,15,Ministerio de Gobierno,64,2,4,SERVICIOS DE SEGURIDAD CIUDADANA - MECANISMOS INSTITUCIONALES PARA UNA POLICÍA DIGNA Y DISCIPLINADA,REFORMA Y TRANSPARENCIA POLICIAL - DGRTP,0,673000,250000,23114,0,0,0,0,0,946114
2025,OE,15,Ministerio de Gobierno,64,3,1,SERVICIOS DE SEGURIDAD CIUDADANA - MODERNIZACIÓN DEL SISTEMA DE GESTIÓN MIGRATORIO,MODERNIZACIÓN DE LA GESTIÓN MIGRATORIA - DIGEMIG,33657010,43781574,6323147,5218582,0,0,0,0,24000,89004313
2025,OE,15,Ministerio de Gobierno,64,3,93,SERVICIOS DE SEGURIDAD CIUDADANA - MODERNIZACIÓN DEL SISTEMA DE GESTIÓN MIGRATORIO,PERSONAS CON DISCAPACIDAD - DIGEMIG,787438,0,0,0,0,0,0,0,0,787438
2025,OE,15,Ministerio de Gobierno,64,4,1,SERVICIOS DE SEGURIDAD CIUDADANA - DESCENTRALIZACIÓN DE TRÁMITES MIGRATORIOS,DESCENTRALIZACIÓN DE TRÁMITES MIGRATORIOS - DIGEMIG,0,293043,387200,72100,0,0,0,0,0,752343
2025,OE,15,Ministerio de Gobierno,64,5,4,SERVICIOS DE SEGURIDAD CIUDADANA - PROGRAMAS DE REHABILITACIÓN EN VIOLENCIA DE GÉNERO,REHABILITACIÓN EN VIOLENCIA DE GÉNERO,0,51282,0,0,0,0,0,0,0,51282
2025,OE,15,Ministerio de Gobierno,64,6,1,SERVICIOS DE SEGURIDAD CIUDADANA - CENTROS PENITENCIARIOS PRODUCTIVOS,CENTROS PENITENCIARIOS PRODUCTIVOS - DGRP,0,866384,300000,1006874,0,0,0,0,0,2173258
2025,OE,15,Ministerio de Gobierno,64,7,1,SERVICIOS DE SEGURIDAD CIUDADANA - MEJORAMIENTO DE LA INFRAESTRUCTURA PENITENCIARIA,INFRAESTRUCTURA PENITENCIARIA - DGRP,0,3220174,3117000,745000,0,0,0,0,0,7082174
2025,OE,15,Ministerio de Gobierno,64,8,1,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DEL PLAN NACIONAL DE SEGURIDAD VIAL,SEGURIDAD VIAL - DGSCYPD,0,78000,8000,18000,0,0,0,0,0,104000
2025,OE,15,Ministerio de Gobierno,64,9,1,SERVICIOS DE SEGURIDAD CIUDADANA - SISTEMA INTEGRADO DE COMANDO Y CONTROL BOL110,BOL110 - DGSCYPD,0,336510,52434,0,0,0,0,0,0,388944
2025,OE,15,Ministerio de Gobierno,65,0,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,ACCIONES DE PREVENCIÓN - DGTYTP,487085,344000,42459,0,0,0,0,0,0,873544
2025,OE,15,Ministerio de Gobierno,65,1,5,SERVICIOS DE SEGURIDAD CIUDADANA - OPERATIVOS PREVENTIVOS Y DE CONTROL EN FRONTERA,OPERATIVOS DE CONTROL - DIGEMIG,4671469,658975,191428,2233850,0,0,0,0,0,7755722
2025,OE,15,Ministerio de Gobierno,65,2,4,SERVICIOS DE SEGURIDAD CIUDADANA - CULTURA DIGITAL SEGURA Y RESPONSABLE,CULTURA DIGITAL SEGURA Y RESPONSABLE - DGTYTP,0,84000,95000,2000,0,0,0,0,0,181000
2025,OE,15,Ministerio de Gobierno,65,3,5,SERVICIOS DE SEGURIDAD CIUDADANA - MODELO DE ATENCIÓN DE LA FELCV INTEGRAL,FELCV INTEGRAL - DGSCYPD,0,18000,32000,0,0,0,0,0,0,50000
2025,OE,15,Ministerio de Gobierno,65,4,5,SERVICIOS DE SEGURIDAD CIUDADANA - PROGRAMAS DE FORMACIÓN CONTRA LA VIOLENCIA,FORMACIÓN CONTRA LA VIOLENCIA - DGSCYPD,0,136398,14552,0,0,0,0,0,0,150950
2025,OE,15,Ministerio de Gobierno,65,5,4,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DEL SISTEMA NACIONAL DE SEGURIDAD CIUDADANA,SERVICIO AEREO DE SEGURIDAD CIUDADANA (LEY N°264),0,3848600,433000,84000,0,0,0,0,0,4365600
2025,OE,15,Ministerio de Gobierno,65,5,5,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DEL SISTEMA NACIONAL DE SEGURIDAD CIUDADANA,FORTALECIMIENTO DEL SNSC - DGSCYPD,0,1218609,378936,80000,0,0,0,0,4000,1681545
2025,OE,15,Ministerio de Gobierno,65,6,4,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DEL PLAN MI BARRIO SEGURO,BARRIO SEGURO - DGSCYPD,0,28237,8000,0,0,0,0,0,0,36237
2025,OE,15,Ministerio de Gobierno,65,7,4,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DE ACCIONES DE PREVENCIÓN DE LA VIOLENCIA,PREVENCIÓN DE LA VIOLENCIA - DGSCYPD,0,175586,21657,0,0,0,0,0,0,197243
2025,OE,15,Ministerio de Gobierno,65,8,4,SERVICIOS DE SEGURIDAD CIUDADANA - BRIGADAS DE SEGURIDAD CIUDADANA,BRIGADAS DE SEGURIDAD CIUDADANA - DGSCYPD,0,111725,18500,35000,0,0,0,0,0,165225
2025,OE,15,Ministerio de Gobierno,65,9,4,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DE LAS UNIDADES DE BOMBEROS,FORTALECIMIENTO A BOMBEROS - DGSCYPD,0,78356,97500,50000,0,0,0,0,0,225856
2025,OE,15,Ministerio de Gobierno,66,0,2,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL AL TRÁFICO ILÍCITO DE DROGAS,OPERATIVOS DE INTERDICCIÓN - DGFELCN,7642876,942992,1866862,0,0,0,0,0,0,10452730
2025,OE,15,Ministerio de Gobierno,66,0,3,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL AL TRÁFICO ILÍCITO DE DROGAS,CONTROL Y FISCALIZACIÓN A SUSTANCIAS CONTROLADAS - DGSC,9381137,7805770,1680192,5421608,0,0,0,9000,25700,24323407
2025,OE,15,Ministerio de Gobierno,66,0,4,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL AL TRÁFICO ILÍCITO DE DROGAS,ADMINISTRACIÓN DE BIENES INCAUTADOS - DIRCABI,8533402,5901836,1255593,365750,0,0,0,6000,0,16062581
2025,OE,15,Ministerio de Gobierno,66,0,93,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL AL TRÁFICO ILÍCITO DE DROGAS,PERSONAS CON DISCAPACIDAD - DIRCABI,105082,0,0,0,0,0,0,0,0,105082
2025,OE,15,Ministerio de Gobierno,66,1,2,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL DE CULTIVOS DE COCA,CONTROL A CULTIVOS DE COCA - DIGEDES,0,82000,3000,65000,0,0,0,0,0,150000
2025,OE,15,Ministerio de Gobierno,66,1,3,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL DE CULTIVOS DE COCA,FORTALECIMIENTO A LA LUCHA CONTRA EL NARCOTRÁFICO - DIPREVCON,16195849,71235080,36446481,2245036,0,0,445000,0,0,126567446
2025,OE,15,Ministerio de Gobierno,66,2,2,SERVICIOS DE SEGURIDAD CIUDADANA - COORDINACIÓN INTERNACIONAL PARA LA REDUCCIÓN DE SUSTANCIAS,COORDINACIÓN INTERNACIONAL - DIGEDES,4167524,1416752,1074326,303000,0,0,0,5000,0,6966602
2025,OE,15,Ministerio de Gobierno,66,2,93,SERVICIOS DE SEGURIDAD CIUDADANA - COORDINACIÓN INTERNACIONAL PARA LA REDUCCIÓN DE SUSTANCIAS,PERSONAS CON DISCAPACIDAD - VDS SC,459790,0,0,0,0,0,0,0,0,459790
2025,OE,15,Ministerio de Gobierno,66,3,2,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DE ACCIONES DE PREVENCIÓN DEL CONSUMO DE DROGAS,PREVENCIÓN DEL CONSUMO DE DROGAS - DIGEDES,0,214300,112700,13000,0,0,0,0,0,340000
2025,OE,15,Ministerio de Gobierno,66,4,2,SERVICIOS DE SEGURIDAD CIUDADANA - GESTIÓN DE INFORMACIÓN EN SEGURIDAD CIUDADANA Y NARCOTRÁFICO,GESTIÓN DE INFORMACIÓN - OBSCD,1483048,794160,85776,92500,0,0,0,0,0,2455484
2025,OE,15,Ministerio de Gobierno,66,150011600000,0,SERVICIOS DE SEGURIDAD CIUDADANA - GESTIÓN DE PROYECTOS,PROGRAMA DE INVERSION SECTORIAL DE INFRAESTRUCTURA PENITENCIARIA SANTA CRUZ,0,0,0,17276405,0,0,0,0,0,17276405
2025,OE,15,Ministerio de Gobierno,67,0,2,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO INTEGRAL DE LA FELCV,FORTALECIMIENTO INTEGRAL FELCV,0,200000,400000,250000,0,0,0,0,0,850000
2025,OE,15,Ministerio de Gobierno,67,1,2,SERVICIOS DE SEGURIDAD CIUDADANA - SANEAMIENTO DE BIENES INMUEBLES,SANEAMIENTO DE BIENES INMUEBLES,0,75000,300000,125000,0,0,0,0,0,500000
2025,OE,15,Ministerio de Gobierno,67,2,2,SERVICIOS DE SEGURIDAD CIUDADANA - DESCONCENTRACIÓN DE LOS SERVICIOS POLICIALES,FORTALECIMIENTO DESCONCENTRACIÓN DE SERVICIOS POLICIALES,0,27000,108000,45000,0,0,0,0,0,180000
2025,OE,15,Ministerio de Gobierno,67,3,2,SERVICIOS DE SEGURIDAD CIUDADANA - ORDEN Y SEGURIDAD,ADMINISTRACIÓN CENTRAL - POLICÍA BOLIVIANA,3552381806,25000178,135927924,8563569,0,0,50000,0,5715,3721929192
2025,OE,15,Ministerio de Gobierno,67,3,3,SERVICIOS DE SEGURIDAD CIUDADANA - ORDEN Y SEGURIDAD,ADMINISTRACIÓN DESCONCENTRADA,0,11793008,32302960,5242369,0,0,0,0,94285,49432622
2025,OE,15,Ministerio de Gobierno,67,3,4,SERVICIOS DE SEGURIDAD CIUDADANA - ORDEN Y SEGURIDAD,BATALLONES DE SEGURIDAD FÍSICA,286768378,4287517,10080860,4112000,0,0,0,46948001,83643,352280399
2025,OE,15,Ministerio de Gobierno,67,4,2,SERVICIOS DE SEGURIDAD CIUDADANA - FORMACIÓN CAPACITACIÓN Y ESPECIALIZACIÓN,UNIVERSIDAD POLICIAL,5093130,10155808,14274138,3604622,0,0,0,19800,100300,33247798
2025,OE,15,Ministerio de Gobierno,67,5,2,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO A LA ADMINISTRACIÓN CENTRAL,FORTALECIMIENTO TECNOLÓGICO Y NORMATIVO,0,200000,300000,0,0,0,0,0,0,500000
2025,OE,15,Ministerio de Gobierno,67,6,2,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO INSTITUCIONAL Y DESARROLLO SOCIAL,RECAUDACIONES POR VALORES FISCALES,4626480,9373823,5162862,23408200,0,0,0,45380,50700,42667445
2025,OE,15,Ministerio de Gobierno,67,6,3,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO INSTITUCIONAL Y DESARROLLO SOCIAL,SALUD Y BIENESTAR SOCIAL,7297274,16099992,7722620,22953702,0,0,0,1382000,24000,55479588
2025,OE,15,Ministerio de Gobierno,67,6,4,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO INSTITUCIONAL Y DESARROLLO SOCIAL,MODERNIZACIÓN TECNOLÓGICA Y DIGNIFICACIÓN,0,0,25984083,0,0,0,0,0,0,25984083
2025,OE,15,Ministerio de Gobierno,67,150011400000,0,SERVICIOS DE SEGURIDAD CIUDADANA - ORDEN Y SEGURIDAD,IMPLEM. PROGRAMA DE INVERSIÓN PÚBLICA MULTISECTORIAL DEL MINISTERIO DE GOBIERNO,0,0,0,30995397,0,0,0,0,0,30995397
2025,OE,15,Ministerio de Gobierno,98,0,2,TRANSFERENCIAS,TRANSF. ORDEN Y SEGURIDAD,0,0,0,0,0,0,178150843,0,0,178150843
2025,OE,15,Ministerio de Gobierno,98,0,7,TRANSFERENCIAS,TRASFERENCIAS DISTRIBUCIÓN MONETIZACION LEY 913,0,0,0,0,0,0,1335216,0,0,1335216
2025,OE,16,Ministerio de Educación,0,0,1,ADMINISTRACION CENTRAL,ACTIVIDADES CENTRALES,0,11321460,5163680,2422000,0,0,0,130000,100000,19137140
2025,OE,16,Ministerio de Educación,0,0,44,ADMINISTRACION CENTRAL,GESTIÓN DE LA DIRECCIÓN GENERAL DE PLANIFICACIÓN,0,878000,22000,0,0,0,0,0,0,900000
2025,OE,16,Ministerio de Educación,0,0,45,ADMINISTRACION CENTRAL,GESTIÓN DE LA DIRECCIÓN GENERAL DE ASUNTOS JURÍDICOS,0,1585000,15000,0,0,0,0,0,0,1600000
2025,OE,16,Ministerio de Educación,0,0,46,ADMINISTRACION CENTRAL,GESTIÓN DE LAS RELACIONES INTERNACIONALES,0,95000,5000,0,0,0,0,0,0,100000
2025,OE,16,Ministerio de Educación,0,0,47,ADMINISTRACION CENTRAL,GESTIÓN DE RECURSOS HUMANOS Y DESARROLLO ORGANIZACIONAL,0,200000,0,0,0,0,0,0,0,200000
2025,OE,16,Ministerio de Educación,0,0,48,ADMINISTRACION CENTRAL,GESTIÓN DE LA UNIDAD DE COMUNICACIÓN SOCIAL,0,2350343,149657,0,0,0,0,0,0,2500000
2025,OE,16,Ministerio de Educación,0,0,49,ADMINISTRACION CENTRAL,GESTIÓN DE LA UNIDAD DE TRANSPARENCIA,0,27062,7938,0,0,0,0,0,0,35000
2025,OE,16,Ministerio de Educación,0,0,50,ADMINISTRACION CENTRAL,GESTIÓN DE LA UNIDAD DE AUDITORÍA INTERNA,0,700000,0,0,0,0,0,0,0,700000
2025,OE,16,Ministerio de Educación,0,0,51,ADMINISTRACION CENTRAL,GESTIÓN DE LA UNIDAD DE SISTEMAS,0,761636,238364,0,0,0,0,0,0,1000000
2025,OE,16,Ministerio de Educación,0,0,52,ADMINISTRACION CENTRAL,GESTIÓN DE LAS ACTIVIDADES DEL DESPACHO DEL MINISTERIO DE EDUCACIÓN,0,419045,80955,0,0,0,0,0,0,500000
2025,OE,16,Ministerio de Educación,0,0,53,ADMINISTRACION CENTRAL,GESTIÓN DE PERSONAL ADMINISTRACIÓN CENTRAL,40954666,0,0,0,0,0,0,0,0,40954666
2025,OE,16,Ministerio de Educación,0,0,54,ADMINISTRACION CENTRAL,GESTIÓN DE PERSONAL DEL VICEMINISTERIO DE EDUCACIÓN REGULAR,6814822,0,0,0,0,0,0,0,0,6814822
2025,OE,16,Ministerio de Educación,0,0,55,ADMINISTRACION CENTRAL,GESTIÓN DE PERSONAL DEL VICEMINISTERIO DE EDUCACIÓN SUPERIOR DE FORMACIÓN PROFESIONAL,10557403,0,0,0,0,0,0,0,0,10557403
2025,OE,16,Ministerio de Educación,0,0,56,ADMINISTRACION CENTRAL,GESTIÓN DE PERSONAL DEL VICEMINISTERIO DE EDUCACIÓN ALTERNATIVA Y ESPECIAL,6232483,0,0,0,0,0,0,0,0,6232483
2025,OE,16,Ministerio de Educación,0,0,93,ADMINISTRACION CENTRAL,INSERCIÓN LABORAL PERSONAS CON DISCAPACIDAD,1498178,0,0,0,0,0,0,0,0,1498178
2025,OE,16,Ministerio de Educación,0,0,99,ADMINISTRACION CENTRAL,PARTICIPACION Y CONTROL SOCIAL,0,129870,20130,0,0,0,0,0,0,150000
2025,OE,16,Ministerio de Educación,84,0,2,DESARROLLO DE LA EDUCACIÓN - CONTINUIDAD A LAS MEDIDAS DE POLITICAS SOCIALES DESDE EL AMBITO,BONO JUANCITO PINTO,0,30000,0,0,0,0,0,0,0,30000
2025,OE,16,Ministerio de Educación,84,1,1,"DESARROLLO DE LA EDUCACIÓN - ACCESO, PERMANENCIA Y COBERTURA DE LOS ESTUDIANTES AL SISTEMA EDUCATIVO",GESTIÓN DE LA ESCUELA DE IDIOMAS EXTRANJEROS - ESIEX,0,656000,334000,10000,0,0,0,0,0,1000000
2025,OE,16,Ministerio de Educación,84,1,18,"DESARROLLO DE LA EDUCACIÓN - ACCESO, PERMANENCIA Y COBERTURA DE LOS ESTUDIANTES AL SISTEMA EDUCATIVO",GESTIÓN DE POLÍTICAS DE GÉNERO GENERACIONAL Y JUSTICIA SOCIAL EN EL ÁMBITO EDUCATIVO,0,116202,33798,0,0,0,0,0,0,150000
