fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,0,1,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,OBRAS DEL BICENTENARIO BBB,0,3693763,60000,21311,0,0,0,0,0,3775074
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,0,2,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,INVESTIGACIONES SOCIALES CIS,0,2881142,10000,0,0,0,0,0,0,2891142
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,2,0,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,INVESTIGACIÓN Y DESARROLLO - GENERACIÓN DE ESPACIOS DE DIALOGO (DGRFC),0,1708680,143250,0,0,0,0,0,0,1851930
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,2,1,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,GENERACIÓN DE ESPACIOS DE DIALOGO,0,1708680,143250,0,0,0,0,0,0,1851930
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,3,0,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,INVESTIGACIÓN Y DESARROLLO - VIVIR BIEN EN LAS POLÍTICAS PÚBLICAS,0,624262,41000,0,0,0,0,0,0,665262
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,3,1,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,VIVIR BIEN EN LAS POLÍTICAS PÚBLICAS,0,624262,41000,0,0,0,0,0,0,665262
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,4,0,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,INVESTIGACIÓN Y DESARROLLO - VIVIR BIEN EN LA POLÍTICA EXTERIOR,0,479560,25000,0,0,0,0,0,0,504560
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,4,1,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,VIVIR BIEN EN LA POLÍTICA EXTERIOR,0,479560,25000,0,0,0,0,0,0,504560
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,5,0,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,INVESTIGACIÓN Y DESARROLLO - GESTIÓN LEGISLATIVA,0,618795,8000,0,0,0,0,0,0,626795
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,5,1,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,GESTIÓN LEGISLATIVA (DGALJ),0,618795,8000,0,0,0,0,0,0,626795
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,6,0,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,INVESTIGACIÓN Y DESARROLLO - DEMOCRATIZACIÓN DE LA INFORMACIÓN (GEOB),0,513043,3000,0,0,0,0,0,0,516043
2024,OE,6,Vicepresidencia del Estado Plurinacional,10,6,1,INVESTIGACIÓN Y DESARROLLO - CENTRO DE INVESTIGACIONES SOCIALES,DEMOCRATIZACIÓN DE LA INFORMACIÓN,0,513043,3000,0,0,0,0,0,0,516043
2024,OE,6,Vicepresidencia del Estado Plurinacional,90,3,0,,PROMOCIÓN Y POLÍTICAS DE GÉNERO Y PROTECCIÓN SOCIAL - PERSONAS CON DISCAPACIDAD,363531,0,0,0,0,0,0,0,0,363531
2024,OE,6,Vicepresidencia del Estado Plurinacional,90,3,93,,PERSONAS CON DISCAPACIDAD,363531,0,0,0,0,0,0,0,0,363531
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,1,ADMINISTRACIÓN CENTRAL,ASUNTOS  ADMINISTRATIVOS,48289516,14448013,3465905,6421342,0,0,0,47036,0,72671812
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,2,ADMINISTRACIÓN CENTRAL,ASUNTOS  JURÍDICOS,0,86075,3925,0,0,0,0,0,0,90000
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,3,ADMINISTRACIÓN CENTRAL,PLANIFICACIÓN,0,63000,0,0,0,0,0,0,0,63000
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,5,ADMINISTRACIÓN CENTRAL,CONTROL POSTERIOR,0,88500,1500,0,0,0,0,0,0,90000
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,6,ADMINISTRACIÓN CENTRAL,COMUNICACIÓN SOCIAL,0,46366,0,18634,0,0,0,0,0,65000
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,7,ADMINISTRACIÓN CENTRAL,TRANSPARENCIA INSTITUCIONAL,0,24000,6000,0,0,0,0,0,0,30000
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,9,ADMINISTRACIÓN CENTRAL,ARCHIVO  HISTORICO TRATADOS  Y MEMORIA  INST. DE  R.E.,0,18000,0,0,0,0,0,0,0,18000
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,10,ADMINISTRACIÓN CENTRAL,GABINETE  DEL SEÑOR MINISTRO,0,565638,60362,0,0,0,0,0,0,626000
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,13,ADMINISTRACIÓN CENTRAL,ACTIVIDADES DE PREVENCIÓN Y SALUD INSTITUCIONAL,0,0,5485,20000,0,0,0,0,0,25485
2024,OE,10,Ministerio de Relaciones Exteriores,0,0,93,ADMINISTRACIÓN CENTRAL,PERSONASCON  DISCAPACIDAD,2606604,0,0,0,0,0,0,0,0,2606604
2024,OE,10,Ministerio de Relaciones Exteriores,13,0,1,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,GABINETE DEL VICEMNISTERIO DE COMERCIO EXTERIOR E INTEGRACIÓN,0,285495,14505,0,0,0,0,0,0,300000
2024,OE,10,Ministerio de Relaciones Exteriores,13,0,2,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,"PROMOCIÓN, EXPORTACIONES, ACUERDOS COMERCIALES Y DE INVERSIÓN",0,222820,20000,0,0,0,0,0,0,242820
2024,OE,10,Ministerio de Relaciones Exteriores,13,0,4,DESARROLLO ECONÓMICO Y PRODUCTIVO - ACUERDOS COMERCIALES E INTEGRACIÓN,INTEGRACION Y FRONTERAS,0,101006,13164,0,0,0,0,0,0,114170
2024,OE,10,Ministerio de Relaciones Exteriores,50,0,2,"SERVICIOS PÚBLICOS GENERALES - LÍMITES, FRONTERAS Y AGUAS INTERNACIONALES",LÍMITES Y AGUAS INTERNACIONALES TRANSFRONTERIZAS,0,281017,44983,0,0,0,0,0,0,326000
2024,OE,10,Ministerio de Relaciones Exteriores,51,0,1,SERVICIOS PÚBLICOS GENERALES - FORMACIÓN Y EVALUACIÓN DE PERSONAL,ACADEMIA DIPLOMÁTICA PLURINACIONAL,0,294000,6000,0,0,0,0,0,0,300000
2024,OE,10,Ministerio de Relaciones Exteriores,53,0,2,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,LEGALIZACIONES COCHABAMBA,0,32000,38000,0,0,0,0,0,0,70000
2024,OE,10,Ministerio de Relaciones Exteriores,53,0,3,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,LEGALIZACIONES SANTA CRUZ,0,23961,21039,25000,0,0,0,0,0,70000
2024,OE,10,Ministerio de Relaciones Exteriores,53,0,4,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,CONARE,0,24926,2074,0,0,0,0,0,0,27000
2024,OE,10,Ministerio de Relaciones Exteriores,53,0,6,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,"APOSTILLA, LEGALIZACIONES Y CULTOS",0,115800,34200,0,0,0,0,0,0,150000
2024,OE,10,Ministerio de Relaciones Exteriores,53,0,7,SERVICIOS PÚBLICOS GENERALES - SERVICIO DE LEGALIZACIONES,GESTION DE ESCALAFON Y PERSONAL,0,58000,0,0,0,0,0,0,0,58000
2024,OE,10,Ministerio de Relaciones Exteriores,54,0,1,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,ASUNTOS CONSULARES,0,76100,3900,0,0,0,0,0,0,80000
2024,OE,10,Ministerio de Relaciones Exteriores,54,0,2,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,GESTORÍA  CONSULAR LEY 3108,0,39990800,9200,0,0,0,0,0,0,40000000
2024,OE,10,Ministerio de Relaciones Exteriores,54,0,3,SERVICIOS PÚBLICOS GENERALES - POLÍTICA CONSULAR,GABINETE DEL VICEMINISTERIO DE GESTION CONSULAR E INSTITUCIONAL,0,282000,18000,0,0,0,0,0,0,300000
2024,OE,10,Ministerio de Relaciones Exteriores,55,0,1,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,"COORDINADORA DEL SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS",88820475,102911165,0,0,0,0,0,0,0,191731640
2024,OE,10,Ministerio de Relaciones Exteriores,55,0,2,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,SERVICIO DIPLOMÁTICO Y REPRESENTACIONES PERMANENTES - GASTOS DE FUNCIONAMIENTO,0,24965735,1605652,197525,0,0,0,45755,0,26814667
2024,OE,10,Ministerio de Relaciones Exteriores,55,0,3,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,OFICINAS CONSULARES  - GASTOS DE FUNCIONAMIENTO,0,12385857,1218099,34104,0,0,0,35284,0,13673344
2024,OE,10,Ministerio de Relaciones Exteriores,55,0,4,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,CENTRO EMISOR DE PASAPORTES  -  ESPAÑA,0,183048,40110,111360,0,0,0,0,0,334518
2024,OE,10,Ministerio de Relaciones Exteriores,55,0,5,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,CENTRO EMISOR DE PASAPORTES  -  ESTADOS UNIDOS,0,517685,129595,20880,0,0,0,0,0,668160
2024,OE,10,Ministerio de Relaciones Exteriores,55,0,6,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,FORTALECIMIENTO TECNOLOGICO PARA EL SERVICIO EXTERIOR,0,0,0,1792654,0,0,0,0,0,1792654
2024,OE,10,Ministerio de Relaciones Exteriores,55,0,93,SERVICIOS PÚBLICOS GENERALES - SERVICIO DIPLOMÁTICO,PERSONAS CON DISCAPACIDAD - SERVICIO EXTERIOR,439887,472890,0,0,0,0,0,0,0,912777
2024,OE,10,Ministerio de Relaciones Exteriores,56,0,2,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES,GABINETE DEL VICEMINISTERIO DE RELACIONES  EXTERIORES,0,291400,8600,0,0,0,0,0,0,300000
2024,OE,10,Ministerio de Relaciones Exteriores,56,0,5,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES,RELACIONESBILATERALES,0,215400,22600,0,0,0,0,0,0,238000
2024,OE,10,Ministerio de Relaciones Exteriores,57,0,3,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES Y MULTILATERALES,RELACIONES MULTILATERALES,0,158500,4000,0,0,0,0,0,0,162500
2024,OE,10,Ministerio de Relaciones Exteriores,57,0,4,SERVICIOS PÚBLICOS GENERALES - RELACIONES BILATERALES Y MULTILATERALES,CEREMONIAL Y PROTOCLO DEL ESTADO,0,176000,74000,0,0,0,0,0,0,250000
2024,OE,15,Ministerio de Gobierno,0,0,1,ADMINISTRACIÓN CENTRAL,ADMINISTRACIÓN INSTITUCIONAL,104658679,33206413,15060268,5687024,5206523,0,0,144500,0,163963407
2024,OE,15,Ministerio de Gobierno,0,0,5,ADMINISTRACIÓN CENTRAL,TRANSPARENTACION DEL GASTO,0,7500000,1000000,0,0,0,0,0,0,8500000
2024,OE,15,Ministerio de Gobierno,0,0,7,ADMINISTRACIÓN CENTRAL,CENTRO ESPECIAL DE SEGURIDAD DEL ESTADO,0,1965000,2450000,185000,0,0,0,0,0,4600000
2024,OE,15,Ministerio de Gobierno,0,0,93,ADMINISTRACIÓN CENTRAL,PERSONAS CON DISCAPACIDAD - ADM. CENTRAL,3214791,0,0,0,0,0,0,0,0,3214791
2024,OE,15,Ministerio de Gobierno,0,0,99,ADMINISTRACIÓN CENTRAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,245300,40500,64200,0,0,0,0,0,350000
2024,OE,15,Ministerio de Gobierno,64,0,4,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,RÉGIMEN INTERIOR - DGRI,0,1037000,274500,190000,0,0,0,0,0,1501500
2024,OE,15,Ministerio de Gobierno,64,1,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DEL REAFUC,0,2554098,298000,290000,0,0,0,0,0,3142098
2024,OE,15,Ministerio de Gobierno,64,1,2,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,REGISTRO DE ARMAS DE FUEGO DE USO CIVIL - REAFUC,0,2554098,298000,290000,0,0,0,0,0,3142098
2024,OE,15,Ministerio de Gobierno,64,2,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - MECANISMOS INSTITUCIONALES PARA UNA POLICÍA DIGNA Y DISCIPLINADA,652175,815150,400094,136773,0,0,0,0,0,2004192
2024,OE,15,Ministerio de Gobierno,64,2,3,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,OFICINA DE CONTROL INTERNO,652175,265150,125094,113273,0,0,0,0,0,1155692
2024,OE,15,Ministerio de Gobierno,64,2,4,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,REFORMA Y TRANSPARENCIA POLICIAL - DGRTP,0,550000,275000,23500,0,0,0,0,0,848500
2024,OE,15,Ministerio de Gobierno,64,3,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - MODERNIZACIÓN DEL SISTEMA DE GESTIÓN MIGRATORIO,0,42472299,5962399,2642489,0,0,0,0,24000,51101187
2024,OE,15,Ministerio de Gobierno,64,3,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,MODERNIZACIÓN DE LA GESTIÓN MIGRATORIA - DIGEMIG,0,42472299,5962399,2642489,0,0,0,0,24000,51101187
2024,OE,15,Ministerio de Gobierno,64,4,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - DESCENTRALIZACIÓN DE TRÁMITES MIGRATORIOS,0,1140990,412411,192000,0,0,0,0,0,1745401
2024,OE,15,Ministerio de Gobierno,64,4,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,DESCENTRALIZACIÓN DE TRÁMITES MIGRATORIOS - DIGEMIG,0,1140990,412411,192000,0,0,0,0,0,1745401
2024,OE,15,Ministerio de Gobierno,64,5,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - PROGRAMAS DE REHABILITACIÓN EN VIOLENCIA DE GÉNERO,0,147600,0,0,0,0,0,0,0,147600
2024,OE,15,Ministerio de Gobierno,64,5,4,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,REHABILITACIÓN EN VIOLENCIA DE GÉNERO,0,147600,0,0,0,0,0,0,0,147600
2024,OE,15,Ministerio de Gobierno,64,6,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - CENTROS PENITENCIARIOS PRODUCTIVOS,0,1207045,536714,554000,0,0,0,0,0,2297759
2024,OE,15,Ministerio de Gobierno,64,6,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,CENTROS PENITENCIARIOS PRODUCTIVOS - DGRP,0,1207045,536714,554000,0,0,0,0,0,2297759
2024,OE,15,Ministerio de Gobierno,64,7,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - MEJORAMIENTO DE LA INFRAESTRUCTURA PENITENCIARIA,0,3293512,3267843,300000,0,0,0,0,0,6861355
2024,OE,15,Ministerio de Gobierno,64,7,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,INFRAESTRUCTURA PENITENCIARIA - DGRP,0,3293512,3267843,300000,0,0,0,0,0,6861355
2024,OE,15,Ministerio de Gobierno,64,8,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DEL PLAN NACIONAL DE SEGURIDAD VIAL,0,77802,15500,18000,0,0,0,0,0,111302
2024,OE,15,Ministerio de Gobierno,64,8,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SEGURIDAD VIAL - DGSCYPD,0,77802,15500,18000,0,0,0,0,0,111302
2024,OE,15,Ministerio de Gobierno,64,9,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - SISTEMA INTEGRADO DE COMANDO Y CONTROL BOL110,0,239888,59678,0,0,0,0,0,0,299566
2024,OE,15,Ministerio de Gobierno,64,9,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,BOL110 - DGSCYPD,0,239888,59678,0,0,0,0,0,0,299566
2024,OE,15,Ministerio de Gobierno,65,0,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,ACCIONES DE PREVENCIÓN - DGTYTP,487085,339000,47459,0,0,0,0,0,0,873544
2024,OE,15,Ministerio de Gobierno,65,1,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - OPERATIVOS PREVENTIVOS Y DE CONTROL EN FRONTERA,4395264,434934,216467,132750,0,0,0,0,0,5179415
2024,OE,15,Ministerio de Gobierno,65,1,5,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,OPERATIVOS DE CONTROL - DIGEMIG,4395264,434934,216467,132750,0,0,0,0,0,5179415
2024,OE,15,Ministerio de Gobierno,65,2,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - CULTURA DIGITAL SEGURA Y RESPONSABLE,0,134000,45000,2000,0,0,0,0,0,181000
2024,OE,15,Ministerio de Gobierno,65,2,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,CULTURA DIGITAL SEGURA Y RESPONSABLE - DGTYTP,0,134000,45000,2000,0,0,0,0,0,181000
2024,OE,15,Ministerio de Gobierno,65,3,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - MODELO DE ATENCIÓN DE LA FELCV INTEGRAL,0,18000,8000,0,0,0,0,0,0,26000
2024,OE,15,Ministerio de Gobierno,65,3,5,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,FELCV INTEGRAL - DGSCYPD,0,18000,8000,0,0,0,0,0,0,26000
2024,OE,15,Ministerio de Gobierno,65,4,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - PROGRAMAS DE FORMACIÓN CONTRA LA VIOLENCIA,0,147511,16600,0,0,0,0,0,0,164111
2024,OE,15,Ministerio de Gobierno,65,4,5,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,FORMACIÓN CONTRA LA VIOLENCIA - DGSCYPD,0,147511,16600,0,0,0,0,0,0,164111
2024,OE,15,Ministerio de Gobierno,65,5,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DEL SISTEMA NACIONAL DE SEGURIDAD CIUDADANA,0,4901405,894703,122000,0,0,0,0,0,5918108
2024,OE,15,Ministerio de Gobierno,65,5,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIO AEREO DE SEGURIDAD CIUDADANA (LEY N°264),0,3870600,431000,64000,0,0,0,0,0,4365600
2024,OE,15,Ministerio de Gobierno,65,5,5,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,FORTALECIMIENTO DEL SNSC - DGSCYPD,0,1030805,463703,58000,0,0,0,0,0,1552508
2024,OE,15,Ministerio de Gobierno,65,6,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DEL PLAN MI BARRIO SEGURO,0,54237,23000,0,0,0,0,0,0,77237
2024,OE,15,Ministerio de Gobierno,65,6,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,BARRIO SEGURO - DGSCYPD,0,54237,23000,0,0,0,0,0,0,77237
2024,OE,15,Ministerio de Gobierno,65,7,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DE ACCIONES DE PREVENCIÓN DE LA VIOLENCIA,0,213120,24000,0,0,0,0,0,0,237120
2024,OE,15,Ministerio de Gobierno,65,7,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,PREVENCIÓN DE LA VIOLENCIA - DGSCYPD,0,213120,24000,0,0,0,0,0,0,237120
2024,OE,15,Ministerio de Gobierno,65,8,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - BRIGADAS DE SEGURIDAD CIUDADANA,0,59300,149500,35000,0,0,0,0,0,243800
2024,OE,15,Ministerio de Gobierno,65,8,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,BRIGADAS DE SEGURIDAD CIUDADANA - DGSCYPD,0,59300,149500,35000,0,0,0,0,0,243800
2024,OE,15,Ministerio de Gobierno,65,9,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DE LAS UNIDADES DE BOMBEROS,0,125356,163000,0,0,0,0,0,0,288356
2024,OE,15,Ministerio de Gobierno,65,9,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,FORTALECIMIENTO A BOMBEROS - DGSCYPD,0,125356,163000,0,0,0,0,0,0,288356
2024,OE,15,Ministerio de Gobierno,66,0,2,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL AL TRÁFICO ILÍCITO DE DROGAS,OPERATIVOS DE INTERDICCIÓN - DGFELCN,7685966,589139,2220715,0,0,0,0,0,0,10495820
2024,OE,15,Ministerio de Gobierno,66,0,3,SERVICIOS DE SEGURIDAD CIUDADANA - CONTROL AL TRÁFICO ILÍCITO DE DROGAS,CONTROL Y FISCALIZACIÓN A SUSTANCIAS CONTROLADAS - DGSC,9573900,7937081,1928190,5063000,0,0,0,9000,25700,24536871
